# benchmark_trace -pirType Punc -trace=safebrowsing/trace.txt
      Timestamp        NumAdds     NumDeleted     NumQueries ServerTime[us] ClientTime[us]      CommBytes
     1608565098              0              0              1            297            315           6132
     1608565098              0              0              1            319            363           6134
     1608565098              0              0              1            300            307           6134
     1608565172              0              0              1            303            301           6133
     1608565367              0              0              1            320            313           6133
     1608565395              0              0              1            359            323           6133
     1608566309            269            265              0             29          53726           3225
     1608567759              0              0              1            307            297           6147
     1608568052              0              0              1            422            953           6145
     1608568425              0              0              1            551            359           6147
     1608568844            322             59              0             21          54704           2444
     1608569046              0              0              1            324            311           6165
     1608569046              0              0              1            310            311           6165
     1608570660            209            907              0             25          52529           6208
     1608570740              0              0              1            304            236           6164
     1608592439           3858           3072              0             47          54378          35986
     1608593614              0              0              1            330            345           6381
     1608593872              0              0              1            337            333           6382
     1608594041              0              0              1            354            283           6382
     1608594099              0              0              1            315            317           6381
     1608594162              0              0              1            293            275           6383
     1608594223            208             66              0             17          92309           1896
     1608594408              0              0              1            384            327           6394
     1608594524              0              0              1            345            346           6395
     1608594598              0              0              1            355            305           6393
     1608594749              0              0              1            342            326           6395
     1608594950              0              0              1            328            292           6393
     1608596046            214             69              0             20          53754           1941
     1608597817            278            121              0             17          53203           2535
     1608599616            268             72              0             20          54274           2230
     1608604204            652            280              0             22          54003           5264
     1608604219              0              0              1            333            360           6467
     1608605276              0              0              1            334            342           6466
     1608605276              0              0              1            359            342           6467
     1608605414              0              0              1            441            717           6465
     1608605572              0              0              1            324            337           6467
     1608605981            215             65              0             20          52582           1926
     1608607754            236            103              0             19          55316           2229
     1608609398              0              0              1            350            299           6490
     1608609411              0              0              1            344            342           6491
     1608609452              0              0              1            329            333           6491
     1608609961            277             56              0             21          53982           2197
     1608611754            273            150              0             20          54600           2658
     1608613581            209             89              0             29          62107           2018
     1608613978              0              0              1            337            318           6531
     1608613990              0              0              1            357            314           6532
     1608614019              0              0              1            527            398           6530
     1608614317              0              0              1            358            337           6531
     1608614507              0              0              1            374            339           6529
     1608614832              0              0              1            380            551           6530
     1608615385            165            188              0             19          54379           2300
     1608616424              0              0              1            321            367           6537
     1608616589              0              0              1            331            392           6539
     1608616858              0              0              1            357            364           6539
     1608616932              0              0              1            327            313           6538
     1608617201            214             79              0             19          53249           1993
     1608617216              0              0              1            346            311           6549
     1608617343              0              0              1            386            384           6549
     1608617379              0              0              1            347            370           6549
     1608617528              0              0              1            353            360           6548
     1608617686              0              0              1            424            319           6549
     1608617854              0              0              1            335            304           6548
     1608617922              0              0              1            347            312           6549
     1608617922              0              0              1            395            320           6548
     1608617945              0              0              1            345            308           6549
     1608617963              0              0              1            360            386           6547
     1608618301              0              0              1            358            322           6546
     1608618603              0              0              1            320            327           6549
     1608619015              0              0              1            362            509           6549
     1608619018            209             62              0             20          94985           1879
     1608653638           4812           2956              0             72          67536          40285
     1608655684              0              0              1            378            340           6799
     1608655713              0              0              1            390            334           6799
     1608656617              0              0              1            413            350           6799
     1608658149            651           1104              0             27          55121           9474
     1608658708              0              0              1            368            331           6830
     1608658856              0              0              1            344            320           6831
     1608658871              0              0              1            385            337           6831
     1608658872              0              0              1            359            331           6829
     1608658872              0              0              1            354            347           6831
     1608658894              0              0              1            480            327           6831
     1608658973              0              0              1            361            336           6830
     1608659571              0              0              1            368            326           6831
     1608659855              0              0              1            365            353           6831
     1608659978            325             72              0             19          56795           2524
     1608660230              0              0              1            387            342           6845
     1608661590              0              0              1            362         119100           6845
     1608661593              0              0              1            340            328           6843
     1608661791            369            156              0             17          56358           3181
     1608663584            226            313              0             38          55391           3248
     1608663896              0              0              1            377            313           6873
     1608664738              0              0              1            406            333           6871
     1608665087              0              0              1            385            357           6872
     1608665367            345            124              0             22          66604           2893
     1608677895              0              0              1            363            325           6891
     1608677920              0              0              1            381            353           6891
     1608678328              0              0              1            375            295           6891
     1608678651              0              0              1            479            353           6891
     1608679089           2181            809              0             34          55298          15807
     1608679236              0              0              1            369            330           6993
     1608680224              0              0              1            369            323           6993
     1608680885            305             61              0             17          55529           2363
     1608682676            336             91              0             20          58182           2679
     1608684474            376            308              0             19          55214           3994
     1608686242              0              0              1            358            428           7041
     1608686244            269            202              0             21          57091           2904
     1608686378              0              0              1            518            483           7055
     1608686387              0              0              1            424            327           7054
     1608687256              0              0              1            418            317           7055
     1608688025            119             98              0             19          56002           1603
     1608689701              0              0              1            401            342           7054
     1608689731              0              0              1            395            342           7059
     1608689814              0              0              1            570         155376           7057
     1608689816            212             84              0             21          54310           2007
     1608691598            192             51              0             16          56096           1735
     1608693406            197             34              0             17          54370           1674
     1608695990              0              0              1            435            343           7087
     1608696875              0              0              1            512            487           7087
     1608697284            519            194              0             27          71384           4143
     1608697650              0              0              1            413            346           7111
     1608697692              0              0              1            392            361           7111
     1608698822              0              0              1            402            332           7111
     1608698822              0              0              1            434            347           7111
     1608698853              0              0              1            401            332           7111
     1608699087            192            253              0             35          61483           2769
     1608699519              0              0              1            404            325           7119
     1608699694              0              0              1            367            342           7119
     1608699855              0              0              1            413            344           7120
     1608700091              0              0              1            397            342           7119
     1608700147              0              0              1            685            348           7119
     1608700147              0              0              1            447            336           7119
     1608700262              0              0              1            400            352           7119
     1608700668              0              0              1            504            465           7119
     1608700668              0              0              1            422            386           7119
     1608700899            214             46              0             26          55504           1824
     1608700930              0              0              1            386            338           7127
     1608702164              0              0              1            453            505           7129
     1608702723            300            221              0             19          53786           3160
     1608744580              0              0              1            375            327           7140
     1608745426           5545           4473              0             55          54886          51803
     1608747234            305            209              0             20          53928           3123
     1608747803              0              0              1            706            553           7402
     1608748561              0              0              1            383            339           7402
     1608748747              0              0              1            407            331           7402
     1608749050            218             33              0             18          53493           1772
     1608749392              0              0              1            410            331           7413
     1608749752              0              0              1            432            368           7413
     1608750137              0              0              1            436            326           7413
     1608750588              0              0              1            419            373           7411
     1608750821            295            104              0             25          53976           2533
     1608751084              0              0              1            392            316           7425
     1608751418              0              0              1            430            338           7427
     1608751787              0              0              1            421            335           7427
     1608752038              0              0              1            371            427           7427
     1608752220              0              0              1            420            318           7427
     1608752340              0              0              1            408            913           7426
     1608752625            214             33              0             25         322160           1756
     1608752689              0              0              1            459            353           7434
     1608753005              0              0              1            389            343           7436
     1608756512            669             65              0             22          54676           4251
     1608756744              0              0              1            423            321           7463
     1608757446              0              0              1            402            386           7463
     1608757446              0              0              1            392            331           7463
     1608757568              0              0              1            458            340           7463
     1608757725              0              0              1            407            317           7463
     1608757940              0              0              1            424            379           7463
     1608758166              0              0              1            374            308           7463
     1608758338            170             34              0             18          54287           1535
     1608758779              0              0              1            580          37608           7470
     1608769215           1731           1139              0             45         155665          15182
     1608769316              0              0              1            447            348           7545
     1608769633              0              0              1            439            336           7545
     1608770289              0              0              1            401            332           7545
     1608771004            168            251              0             19          54231           2638
     1608772198              0              0              1            422            332           7553
     1608772811            289             41              0             31          56529           2182
     1608773856              0              0              1            422            330           7565
     1608774588            193             36              0             18          63786           1663
     1608776360            203             63              0             19          54061           1855
     1608778054              0              0              1            431            350           7580
     1608778150            259             52              0             20          53614           2083
     1608779963            139             14              0             19          53660           1275
     1608779997              0              0              1            447            328           7596
     1608781770            297            118              0             19          55882           2618
     1608783252              0              0              1            422            342           7611
     1608783583            188            172              0             19          54832           2334
     1608785076              0              0              1            448            337           7619
     1608785580            418            113              0             18          53933           3210
     1608786537              0              0              1            421            327           7635
     1608787409            264            190              0             22          55296           2815
     1608789207            216             83              0             18         115690           2023
     1608801531           1485           1227              0             31          53552          14386
     1608832070           3565           3172              0             51          54104          35002
     1608836513            716            236              0             21          54256           5363
     1608838442            284            168              0             19          54279           2808
     1608843178              0              0              1            423            343           7902
     1608847499           1538            712              0             30          54975          12014
     1608847501              0              0              1            436            377           7964
     1608853690              0              0              1            429            357           7965
     1608855351              0              0              1            465            343           7965
     1608856870           1144            580              0             33          64335           9324
     1608856877              0              0              1            473            352           8009
     1608857005              0              0              1            478            316           8010
     1608857716              0              0              1            464            361           8009
     1608858557              0              0              1            477            329           8009
     1608858663            192             34              0             21         356043           1648
     1608859471              0              0              1            471            373           8017
     1608859502              0              0              1            474            490           8017
     1608859732              0              0              1            488            349           8017
     1608859732              0              0              1            471            367           8017
     1608860070              0              0              1            459            334           8017
     1608860142              0              0              1            472            358           8017
     1608860142              0              0              1            499         190560           8017
     1608860142              0              0              1            471            340           8017
     1608860306              0              0              1            475            338           8017
     1608860448            163             36              0             18          53605           1510
     1608860607              0              0              1            490            433           8021
     1608861289              0              0              1            487            387           8023
     1608862262            166             31              0             19          53987           1499
     1608864033            182             29              0             17          53036           1571
     1608864692              0              0              1            486            335           8037
     1608864799              0              0              1            731            393           8037
     1608865319              0              0              1            485            330           8037
     1608865835            126             15              0             21          54953           1212
     1608867121              0              0              1            484            330           8043
     1608867632             82            174              0             16          54800           1803
     1608868052              0              0              1            487            345           8045
     1608868062              0              0              1            468            291           8036
     1608869439             89             28              0             21          53914           1089
     1608871256             96              8              0             22          54126           1022
     1608873113             99             21              0             18          54349           1104
     1608874934            113             26              0             20          55918           1203
     1608909776           2449           1783              0             41          56746          22164
     1608909825              0              0              1            491            336           8156
     1608910267              0              0              1            472            330           8157
     1608910571              0              0              1            494            346           8156
     1608910658              0              0              1            488            337           8156
     1608911128              0              0              1            496            333           8157
     1608917942            721           1144              0             29         119498          10046
     1608919746            188             19              0             20          56710           1551
     1608920727              0              0              1            478            370           8191
     1608921525            151              4              0             17          54750           1284
     1608921847              0              0              1            499            333           8197
     1608931177            673            397              0             29          55113           5974
     1608931707              0              0              1            481            377           8224
     1608932968             76              0              0             15          55038            878
     1608935028            137             13              0             26          55551           1258
     1608935557              0              0              1            664            444           8222
     1608936385              0              0              1            535            348           8230
     1608936599              0              0              1            498            327           8231
     1608936826            130              8              0             18          53751           1198
     1608936904              0              0              1            497            343           8236
     1608937254              0              0              1            520            382           8237
     1608937651              0              0              1            567            364           8236
     1608938249              0              0              1            475            357           8235
     1608938554              0              0              1            513            350           8235
     1608938656            179              3              0             16          54577           1422
     1608939007              0              0              1            481            347           8243
     1608939174              0              0              1            509            252           8234
     1608939189              0              0              1            468            330           8244
     1608939411              0              0              1            509            332           8243
     1608939682              0              0              1            493            329           8241
     1608939761              0              0              1            487            325           8243
     1608940456            121              7              0             18          54316           1145
     1608940555              0              0              1            511            357           8248
     1608942240            113            134              0             17          54908           1755
     1608944051             94             14              0             18          54351           1042
     1608945869            116              8              0             17          63156           1125
     1608946301              0              0              1            557            247           8250
     1608947672            122             11              0             17          55442           1170
     1608949455             89             15              0             22          55948           1022
     1608951255             81             18              0             18         108715            997
     1608953068             56             13              0             21          54484            843
     1608954881             51             11              0             17          54165            807
     1608956680             65             20              0             24          53133            925
     1608964717              0              0              1            504            359           8276
     1608968940              0              0              1            450            343           8277
     1608969929              0              0              1            498            401           8277
     1608975011              0              0              1            631            324           8277
     1608975564              0              0              1            478            353           8275
     1608978862              0              0              1            520            368           8277
     1608991627              0              0              1            623            323           8275
     1608992432              0              0              1            465            772           8277
     1608994676              0              0              1            462            352           8278
     1608996830              0              0              1            558            366           8278
     1609002256           2920           2411              0             63          56022          27795
     1609002696              0              0              1            562            576           8387
     1609002709              0              0              1            513            353           8387
     1609002813              0              0              1            510            346           8387
     1609003534              0              0              1            484            341           8386
     1609003700              0              0              1            472            369           8386
     1609004053            195            191              0             20         113973           2470
     1609004424              0              0              1            648           1148           8395
     1609004494              0              0              1            614            362           8395
     1609004788              0              0              1            503            374           8395
     1609005194              0              0              1            501            328           8396
     1609005211              0              0              1            514            352           8395
     1609005229              0              0              1            493            355           8394
     1609005825              0              0              1            503            320           8396
     1609006098            255            201              0             19          54819           2825
     1609007892            169            708              0             21          55205           4979
     1609008181              0              0              1            483            340           8410
     1609008181              0              0              1            494            351           8410
     1609008571              0              0              1            530            340           8411
     1609009695            209             41              0             18          56729           1771
     1609009987              0              0              1            477            337           8417
     1609012056              0              0              1            676            884           8417
     1609012087              0              0              1            464            352           8418
     1609012908            362             61              0             19          54400           2658
     1609016138              0              0              1            503            404           8430
     1609016181              0              0              1            478            328           8431
     1609016442            268            154              0             19          54640           2651
     1609016591              0              0              1            496            336           8442
     1609016889              0              0              1            422            294           8443
     1609017770              0              0              1            493            345           8443
