Time,Latency
1614143336,95
1614143336,92
1614143336,89
1614143336,85
1614143336,91
1614143336,93
1614143336,98
1614143336,92
1614143336,93
1614143336,87
1614143336,88
1614143337,87
1614143337,89
1614143337,87
1614143337,79
1614143337,79
1614143337,78
1614143337,83
1614143337,93
1614143337,97
1614143337,88
1614143337,92
1614143338,79
1614143338,96
1614143338,99
1614143338,89
1614143338,85
1614143338,88
1614143338,82
1614143338,83
1614143338,85
1614143338,86
1614143338,89
1614143339,87
1614143339,88
1614143339,81
1614143339,82
1614143339,89
1614143339,94
1614143339,85
1614143339,79
1614143339,78
1614143339,86
1614143339,91
1614143339,94
1614143340,89
1614143340,97
1614143340,82
1614143340,89
1614143340,87
1614143340,96
1614143340,88
1614143340,88
1614143340,109
1614143340,89
1614143340,93
1614143341,83
1614143341,81
1614143341,85
1614143341,94
1614143341,98
1614143341,94
1614143341,83
1614143341,97
1614143341,98
1614143341,91
1614143341,94
1614143342,99
1614143342,81
1614143342,93
1614143342,96
1614143342,88
1614143342,83
1614143342,84
1614143342,89
1614143342,93
1614143342,98
1614143342,97
1614143343,90
1614143343,97
1614143343,90
1614143343,89
1614143343,95
1614143343,82
1614143343,92
1614143343,97
1614143343,89
1614143343,93
1614143343,101
1614143344,89
1614143344,89
1614143344,82
1614143344,96
1614143344,95
1614143344,93
1614143344,95
1614143344,89
1614143344,93
1614143344,83
1614143344,87
1614143345,92
1614143345,86
1614143345,80
1614143345,89
1614143345,95
1614143345,85
1614143345,94
1614143345,95
1614143345,91
1614143345,81
1614143345,86
1614143346,79
1614143346,79
1614143346,82
1614143346,85
1614143346,76
1614143346,78
1614143346,77
1614143346,85
1614143346,78
1614143346,79
1614143346,77
1614143346,84
1614143347,81
1614143347,83
1614143347,78
1614143347,78
1614143347,81
1614143347,83
1614143347,80
1614143347,84
1614143347,84
1614143347,84
1614143347,90
1614143347,82
1614143348,81
1614143348,83
1614143348,87
1614143348,82
1614143348,81
1614143348,83
1614143348,84
1614143348,81
1614143348,95
1614143348,88
1614143348,87
1614143348,89
1614143349,91
1614143349,91
1614143349,90
1614143349,86
1614143349,84
1614143349,86
1614143349,94
1614143349,89
1614143349,87
1614143349,85
1614143349,86
1614143350,87
1614143350,88
1614143350,90
1614143350,91
1614143350,96
1614143350,89
1614143350,88
1614143350,89
1614143350,89
1614143350,88
1614143350,89
1614143351,93
1614143351,91
1614143351,95
1614143351,87
1614143351,88
1614143351,93
1614143351,88
1614143351,99
1614143351,98
1614143351,100
1614143351,82
1614143352,84
1614143352,96
1614143352,90
1614143352,90
1614143352,90
1614143352,93
1614143352,87
1614143352,88
1614143352,86
1614143352,90
1614143352,97
1614143353,95
1614143353,91
1614143353,87
1614143353,93
1614143353,91
1614143353,91
1614143353,82
1614143353,86
1614143353,89
1614143353,88
1614143353,88
1614143354,99
1614143354,95
1614143354,91
1614143354,85
1614143354,90
1614143354,91
1614143354,82
1614143354,83
1614143354,96
1614143354,93
1614143354,92
1614143355,100
1614143355,82
1614143355,85
1614143355,92
1614143355,89
1614143355,88
1614143355,94
1614143355,92
1614143355,88
1614143355,90
1614143355,91
1614143356,91
1614143356,92
1614143356,95
1614143356,91
1614143356,96
1614143356,96
1614143356,89
1614143356,92
1614143356,87
1614143356,89
1614143356,97
1614143357,95
1614143357,95
1614143357,81
1614143357,90
1614143357,94
1614143357,81
1614143357,91
1614143357,89
1614143357,95
1614143357,93
1614143357,96
1614143358,92
1614143358,96
1614143358,91
1614143358,100
1614143358,96
1614143358,94
1614143358,100
1614143358,85
1614143358,87
1614143358,82
1614143358,1145
1614143360,84
1614143360,95
1614143360,83
1614143360,87
1614143360,102
1614143360,86
1614143360,83
1614143360,85
1614143360,89
1614143360,89
1614143360,89
1614143361,98
1614143361,87
1614143361,86
1614143361,88
1614143361,89
1614143361,86
1614143361,90
1614143361,102
1614143361,89
1614143361,97
1614143362,80
1614143362,85
1614143362,88
1614143362,86
1614143362,89
1614143362,95
1614143362,89
1614143362,87
1614143362,84
1614143362,81
1614143362,89
1614143362,89
1614143363,88
1614143363,96
1614143363,83
1614143363,97
1614143363,96
1614143363,90
1614143363,85
1614143363,105
1614143363,94
1614143363,108
1614143363,97
1614143364,84
1614143364,123
1614143364,96
1614143364,88
1614143364,89
1614143364,83
1614143364,83
1614143364,84
1614143364,92
1614143364,86
1614143365,90
1614143365,91
1614143365,95
1614143365,92
1614143365,97
1614143365,95
1614143365,86
1614143365,88
1614143365,97
1614143365,96
1614143365,91
1614143366,93
1614143366,89
1614143366,89
1614143366,81
1614143366,84
1614143366,86
1614143366,90
1614143366,90
1614143366,89
1614143366,93
1614143366,90
1614143367,89
1614143367,82
1614143367,84
1614143367,92
1614143367,90
1614143367,94
1614143367,91
1614143367,99
1614143367,96
1614143367,97
1614143367,93
1614143368,96
1614143368,93
1614143368,91
1614143368,83
1614143368,94
1614143368,88
1614143368,96
1614143368,86
1614143368,85
1614143368,98
1614143368,97
1614143369,86
1614143369,1143
1614143370,85
1614143370,83
1614143370,94
1614143370,81
1614143370,83
1614143370,91
1614143370,84
1614143370,89
1614143370,92
1614143371,94
1614143371,89
1614143371,95
1614143371,90
1614143371,82
1614143371,87
1614143371,85
1614143371,104
1614143371,95
1614143371,93
1614143371,96
1614143372,98
1614143372,91
1614143372,83
1614143372,83
1614143372,85
1614143372,83
1614143372,93
1614143372,91
1614143372,98
1614143372,91
1614143372,96
1614143373,95
1614143373,89
1614143373,92
1614143373,91
1614143373,99
1614143373,89
1614143373,90
1614143373,95
1614143373,89
1614143373,83
1614143373,91
1614143374,97
1614143374,93
1614143374,80
1614143374,92
1614143374,89
1614143374,84
1614143374,81
1614143374,96
1614143374,98
1614143374,90
1614143374,90
1614143375,96
1614143375,85
1614143375,93
1614143375,91
1614143375,84
1614143375,90
1614143375,86
1614143375,90
1614143375,89
1614143375,91
1614143375,93
1614143376,90
1614143376,88
1614143376,87
1614143376,82
1614143376,88
1614143376,94
1614143376,86
1614143376,81
1614143376,81
1614143376,84
1614143376,101
1614143377,86
1614143377,87
1614143377,96
1614143377,82
1614143377,91
1614143377,83
1614143377,83
1614143377,81
1614143377,82
1614143377,88
1614143377,89
1614143377,90
1614143378,89
1614143378,89
1614143378,81
1614143378,82
1614143378,99
1614143378,88
1614143378,81
1614143378,81
1614143378,86
1614143378,88
1614143378,80
1614143379,81
1614143379,85
1614143379,1154
1614143380,95
1614143380,88
1614143380,88
1614143380,89
1614143380,82
1614143380,82
1614143380,88
1614143380,91
1614143381,90
1614143381,87
1614143381,95
1614143381,81
1614143381,82
1614143381,94
1614143381,91
1614143381,85
1614143381,86
1614143381,84
1614143381,87
1614143382,86
1614143382,85
1614143382,87
1614143382,85
1614143382,84
1614143382,90
1614143382,84
1614143382,82
1614143382,82
1614143382,90
1614143382,85
1614143382,83
1614143383,90
1614143383,88
1614143383,84
1614143383,83
1614143383,85
1614143383,84
1614143383,90
1614143383,89
1614143383,91
1614143383,82
1614143383,85
1614143384,107
1614143384,83
1614143384,83
1614143384,84
1614143384,83
1614143384,83
1614143384,81
1614143384,94
1614143384,82
1614143384,80
1614143384,83
1614143384,83
1614143385,85
1614143385,80
1614143385,95
1614143385,97
1614143385,86
1614143385,89
1614143385,82
1614143385,88
1614143385,84
1614143385,92
1614143385,85
1614143386,84
1614143386,82
1614143386,85
1614143386,80
1614143386,80
1614143386,94
1614143386,95
1614143386,86
1614143386,88
1614143386,89
1614143386,93
1614143386,87
1614143387,89
1614143387,88
1614143387,80
1614143387,90
1614143387,93
1614143387,80
1614143387,82
1614143387,88
1614143387,106
1614143387,90
1614143387,88
1614143388,91
1614143388,84
1614143388,80
1614143388,90
1614143388,95
1614143388,80
1614143388,81
1614143388,80
1614143388,82
1614143388,82
1614143388,92
1614143388,1113
1614143390,80
1614143390,86
1614143390,93
1614143390,81
1614143390,87
1614143390,84
1614143390,87
1614143390,79
1614143390,87
1614143390,87
1614143390,82
1614143391,81
1614143391,82
1614143391,81
1614143391,79
1614143391,90
1614143391,86
1614143391,94
1614143391,86
1614143391,88
1614143391,84
1614143391,82
1614143391,85
1614143392,85
1614143392,90
1614143392,83
1614143392,89
1614143392,85
1614143392,83
1614143392,83
1614143392,89
1614143392,91
1614143392,90
1614143392,94
1614143393,93
1614143393,95
1614143393,94
1614143393,94
1614143393,88
1614143393,88
1614143393,87
1614143393,83
1614143393,90
1614143393,93
1614143393,82
1614143394,86
1614143394,89
1614143394,83
1614143394,84
1614143394,83
1614143394,83
1614143394,86
1614143394,91
1614143394,83
1614143394,84
1614143394,96
1614143394,91
1614143395,95
1614143395,83
1614143395,90
1614143395,93
1614143395,90
1614143395,84
1614143395,88
1614143395,92
1614143395,93
1614143395,93
1614143395,93
1614143396,101
1614143396,90
1614143396,86
1614143396,89
1614143396,85
1614143396,91
1614143396,89
1614143396,95
1614143396,91
1614143396,95
1614143396,96
1614143397,93
1614143397,94
1614143397,89
1614143397,90
1614143397,82
1614143397,83
1614143397,89
1614143397,97
1614143397,97
1614143397,97
1614143397,98
1614143398,90
1614143398,96
1614143398,106
1614143398,97
1614143398,93
1614143398,89
1614143398,86
1614143398,95
1614143398,91
1614143398,1172
1614143400,94
1614143400,86
1614143400,87
1614143400,89
1614143400,94
1614143400,84
1614143400,82
1614143400,95
1614143400,89
1614143400,98
1614143401,100
1614143401,82
1614143401,89
1614143401,86
1614143401,93
1614143401,97
1614143401,92
1614143401,88
1614143401,87
1614143401,99
1614143401,95
1614143402,89
1614143402,96
1614143402,90
1614143402,97
1614143402,90
1614143402,95
1614143402,90
1614143402,98
1614143402,94
1614143402,94
1614143402,89
1614143403,81
1614143403,94
1614143403,98
1614143403,90
1614143403,95
1614143403,87
1614143403,83
1614143403,89
1614143403,100
1614143403,92
1614143403,96
1614143404,93
1614143404,97
1614143404,83
1614143404,91
1614143404,88
1614143404,92
1614143404,95
1614143404,89
1614143404,90
1614143404,80
1614143404,93
1614143405,100
1614143405,88
1614143405,93
1614143405,93
1614143405,88
1614143405,94
1614143405,87
1614143405,89
1614143405,96
1614143405,84
1614143405,95
1614143406,90
1614143406,87
1614143406,80
1614143406,95
1614143406,86
1614143406,87
1614143406,89
1614143406,105
1614143406,92
1614143406,95
1614143406,97
1614143407,94
1614143407,101
1614143407,98
1614143407,104
1614143407,95
1614143407,85
1614143407,92
1614143407,96
1614143407,100
1614143407,91
1614143408,91
1614143408,94
1614143408,94
1614143408,92
1614143408,89
1614143408,93
1614143408,85
1614143408,92
1614143408,92
1614143408,98
1614143408,100
1614143409,81
1614143409,91
1614143409,1100
1614143410,92
1614143410,84
1614143410,85
1614143410,84
1614143410,91
1614143410,98
1614143410,96
1614143410,90
1614143411,93
1614143411,88
1614143411,96
1614143411,87
1614143411,93
1614143411,86
1614143411,81
1614143411,92
1614143411,97
1614143411,94
1614143411,88
1614143412,88
1614143412,86
1614143412,86
1614143412,95
1614143412,92
1614143412,89
1614143412,90
1614143412,91
1614143412,80
1614143412,89
1614143412,95
1614143413,100
1614143413,97
1614143413,89
1614143413,97
1614143413,90
1614143413,93
1614143413,85
1614143413,100
1614143413,94
1614143413,98
1614143413,130
1614143414,92
1614143414,89
1614143414,91
1614143414,100
1614143414,88
1614143414,85
1614143414,122
1614143414,97
1614143414,116
1614143415,91
1614143415,92
1614143415,98
1614143415,126
1614143415,89
1614143415,88
1614143415,92
1614143415,96
1614143415,92
1614143415,95
1614143415,90
1614143416,97
1614143416,88
1614143416,90
1614143416,85
1614143416,97
1614143416,88
1614143416,92
1614143416,98
1614143416,96
1614143416,89
1614143416,101
1614143417,89
1614143417,106
1614143417,96
1614143417,85
1614143417,89
1614143417,95
1614143417,88
1614143417,91
1614143417,88
1614143417,92
1614143418,94
1614143418,101
1614143418,96
1614143418,84
1614143418,85
1614143418,95
1614143418,87
1614143418,103
1614143418,98
1614143418,97
1614143418,92
1614143419,101
1614143419,86
1614143419,90
1614143419,91
1614143419,92
1614143419,86
1614143419,1140
1614143420,91
1614143420,79
1614143420,86
1614143421,81
1614143421,81
1614143421,84
1614143421,87
1614143421,86
1614143421,96
1614143421,88
1614143421,85
1614143421,96
1614143421,99
1614143421,89
1614143421,99
1614143422,97
1614143422,92
1614143422,92
1614143422,98
1614143422,90
1614143422,82
1614143422,87
1614143422,97
1614143422,94
1614143422,94
1614143423,100
1614143423,92
1614143423,91
1614143423,92
1614143423,84
1614143423,94
1614143423,91
1614143423,87
1614143423,83
1614143423,93
1614143423,87
1614143424,91
1614143424,86
1614143424,96
1614143424,95
1614143424,88
1614143424,95
1614143424,92
1614143424,83
1614143424,107
1614143424,93
1614143424,93
1614143425,85
1614143425,81
1614143425,99
1614143425,83
1614143425,94
1614143425,99
1614143425,92
1614143425,91
1614143425,88
1614143425,95
1614143425,92
1614143426,97
1614143426,91
1614143426,83
1614143426,86
1614143426,81
1614143426,85
1614143426,93
1614143426,87
1614143426,90
1614143426,94
1614143426,89
1614143427,98
1614143427,89
1614143427,92
1614143427,93
1614143427,96
1614143427,96
1614143427,93
1614143427,90
1614143427,89
1614143427,87
1614143427,92
1614143428,94
1614143428,89
1614143428,95
1614143428,102
1614143428,96
1614143428,89
1614143428,93
1614143428,88
1614143428,88
1614143428,90
1614143428,101
1614143429,95
1614143429,93
1614143429,83
1614143429,85
1614143429,94
1614143429,96
1614143429,88
1614143429,89
1614143429,1118
1614143430,83
1614143430,91
1614143431,91
1614143431,87
1614143431,89
1614143431,92
1614143431,98
1614143431,89
1614143431,92
1614143431,93
1614143431,91
1614143431,90
1614143432,86
1614143432,90
1614143432,98
1614143432,93
1614143432,96
1614143432,95
1614143432,89
1614143432,94
1614143432,96
1614143432,98
1614143432,99
1614143433,85
1614143433,95
1614143433,95
1614143433,117
1614143433,103
1614143433,99
1614143433,90
1614143433,104
1614143433,102
1614143433,96
1614143434,98
1614143434,81
1614143434,89
1614143434,85
1614143434,95
1614143434,91
1614143434,92
1614143434,86
1614143434,90
1614143434,85
1614143434,91
1614143435,97
1614143435,88
1614143435,86
1614143435,95
1614143435,94
1614143435,87
1614143435,89
1614143435,85
1614143435,97
1614143435,91
1614143435,89
1614143436,99
1614143436,96
1614143436,91
1614143436,97
1614143436,94
1614143436,88
1614143436,85
1614143436,88
1614143436,91
1614143436,100
1614143436,91
1614143437,80
1614143437,95
1614143437,86
1614143437,79
1614143437,87
1614143437,85
1614143437,90
1614143437,96
1614143437,94
1614143437,91
1614143437,92
1614143438,89
1614143438,94
1614143438,93
1614143438,87
1614143438,88
1614143438,94
1614143438,93
1614143438,93
1614143438,95
1614143438,87
1614143438,99
1614143439,99
1614143439,96
1614143439,83
1614143439,81
1614143439,88
1614143439,95
1614143439,88
1614143439,90
1614143439,91
1614143439,92
1614143439,93
1614143440,90
1614143440,92
1614143440,81
1614143440,88
1614143440,82
1614143440,93
1614143440,85
1614143440,89
1614143440,95
1614143440,94
1614143440,98
1614143441,90
1614143441,93
1614143441,94
1614143441,95
1614143441,85
1614143441,87
1614143441,92
1614143441,90
1614143441,95
1614143441,91
1614143441,99
1614143442,93
1614143442,94
1614143442,91
1614143442,87
1614143442,94
1614143442,81
1614143442,96
1614143442,87
1614143442,88
1614143442,88
1614143442,101
1614143443,85
1614143443,97
1614143443,94
1614143443,91
1614143443,85
1614143443,82
1614143443,95
1614143443,91
1614143443,89
1614143443,90
1614143443,171
1614143444,97
1614143444,89
1614143444,90
1614143444,98
1614143444,100
1614143444,86
1614143444,137
1614143444,95
1614143444,91
1614143445,88
1614143445,83
1614143445,86
1614143445,106
1614143445,95
1614143445,79
1614143445,91
1614143445,91
1614143445,98
1614143445,95
1614143445,114
1614143446,99
1614143446,91
1614143446,89
1614143446,89
1614143446,93
1614143446,94
1614143446,136
1614143446,94
1614143446,101
1614143446,97
1614143447,96
1614143447,101
1614143447,95
1614143447,96
1614143447,94
1614143447,88
1614143447,86
1614143447,95
1614143447,102
1614143447,103
1614143448,98
1614143448,93
1614143448,87
1614143448,87
1614143448,95
1614143448,99
1614143448,120
1614143448,92
1614143448,94
1614143448,94
1614143448,97
1614143449,97
1614143449,104
1614143449,84
1614143449,91
1614143449,94
1614143449,103
1614143449,86
1614143449,108
1614143449,94
1614143449,97
1614143450,94
1614143450,94
1614143450,94
1614143450,105
1614143450,148
1614143450,86
1614143450,91
1614143450,88
1614143450,85
1614143450,82
1614143451,95
1614143451,87
1614143451,90
1614143451,94
1614143451,85
1614143451,87
1614143451,97
1614143451,101
1614143451,95
1614143451,83
1614143451,85
1614143452,82
1614143452,91
1614143452,94
1614143452,95
1614143452,93
1614143452,89
1614143452,91
1614143452,92
1614143452,100
1614143452,97
1614143452,93
1614143453,91
1614143453,89
1614143453,89
1614143453,98
1614143453,95
1614143453,99
1614143453,85
1614143453,93
1614143453,96
1614143453,91
1614143453,93
1614143454,86
1614143454,89
1614143454,90
1614143454,98
1614143454,91
1614143454,98
1614143454,87
1614143454,94
1614143454,97
1614143454,94
1614143454,91
1614143455,90
1614143455,90
1614143455,99
1614143455,92
1614143455,93
1614143455,85
1614143455,83
1614143455,91
1614143455,96
1614143455,91
1614143455,97
1614143456,85
1614143456,87
1614143456,95
1614143456,93
1614143456,90
1614143456,95
1614143456,87
1614143456,110
1614143456,94
1614143456,95
1614143457,89
1614143457,90
1614143457,87
1614143457,96
1614143457,90
1614143457,91
1614143457,84
1614143457,85
1614143457,89
1614143457,93
1614143457,91
1614143458,83
1614143458,75
1614143458,88
1614143458,87
1614143458,95
1614143458,88
1614143458,81
1614143458,82
1614143458,82
1614143458,85
1614143458,80
1614143458,91
1614143459,90
1614143459,88
1614143459,84
1614143459,85
1614143459,93
1614143459,92
1614143459,97
1614143459,95
1614143459,79
1614143459,92
1614143459,106
1614143460,96
1614143460,91
1614143460,87
1614143460,84
1614143460,85
1614143460,88
1614143460,82
1614143460,77
1614143460,81
1614143460,81
1614143460,91
1614143461,85
1614143461,85
1614143461,78
1614143461,80
1614143461,85
1614143461,83
1614143461,86
1614143461,98
1614143461,87
1614143461,89
1614143461,87
1614143461,75
1614143462,89
1614143462,91
1614143462,81
1614143462,92
1614143462,85
1614143462,79
1614143462,94
1614143462,95
1614143462,86
1614143462,96
1614143462,87
1614143463,89
1614143463,88
1614143463,87
1614143463,91
1614143463,87
1614143463,89
1614143463,108
1614143463,87
1614143463,89
1614143463,85
1614143463,90
1614143463,96
1614143464,124
1614143464,102
1614143464,87
1614143464,99
1614143464,94
1614143464,93
1614143464,104
1614143464,81
1614143464,91
1614143464,84
1614143465,82
1614143465,77
1614143465,78
1614143465,76
1614143465,90
1614143465,74
1614143465,78
1614143465,85
1614143465,79
1614143465,84
1614143465,75
1614143465,86
1614143466,85
1614143466,94
1614143466,85
1614143466,85
1614143466,85
1614143466,87
1614143466,87
1614143466,81
1614143466,92
1614143466,91
1614143466,85
1614143466,76
1614143467,85
1614143467,75
1614143467,85
1614143467,77
1614143467,81
1614143467,86
1614143467,78
1614143467,86
1614143467,77
1614143467,94
1614143467,86
1614143467,106
1614143468,88
1614143468,82
1614143468,91
1614143468,93
1614143468,102
1614143468,87
1614143468,101
1614143468,90
1614143468,93
1614143468,92
1614143469,94
1614143469,97
1614143469,101
1614143469,87
1614143469,87
1614143469,86
1614143469,86
1614143469,84
1614143469,82
1614143469,97
1614143469,86
1614143470,80
1614143470,81
1614143470,90
1614143470,95
1614143470,94
1614143470,106
1614143470,85
1614143470,83
1614143470,80
1614143470,81
1614143470,87
1614143470,80
1614143471,86
1614143471,81
1614143471,80
1614143471,82
1614143471,85
1614143471,74
1614143471,87
1614143471,81
1614143471,83
1614143471,75
1614143471,75
1614143471,83
1614143472,84
1614143472,83
1614143472,81
1614143472,82
1614143472,87
1614143472,83
1614143472,76
1614143472,92
1614143472,83
1614143472,89
1614143472,79
1614143472,79
1614143473,82
1614143473,81
1614143473,77
1614143473,83
1614143473,80
1614143473,82
1614143473,78
