Time,Latency
1614140951,77
1614140951,69
1614140951,72
1614140951,75
1614140951,64
1614140951,65
1614140951,67
1614140951,85
1614140951,69
1614140952,73
1614140952,72
1614140952,75
1614140952,76
1614140952,70
1614140952,69
1614140952,69
1614140952,68
1614140952,70
1614140952,70
1614140952,68
1614140952,70
1614140952,68
1614140952,1103
1614140954,75
1614140954,67
1614140954,76
1614140954,74
1614140954,76
1614140954,77
1614140954,72
1614140954,77
1614140954,74
1614140954,76
1614140954,76
1614140954,73
1614140954,75
1614140955,77
1614140955,78
1614140955,75
1614140955,73
1614140955,72
1614140955,75
1614140955,73
1614140955,76
1614140955,78
1614140955,75
1614140955,72
1614140955,74
1614140955,68
1614140956,76
1614140956,76
1614140956,76
1614140956,74
1614140956,75
1614140956,73
1614140956,74
1614140956,74
1614140956,77
1614140956,83
1614140956,75
1614140956,70
1614140956,77
1614140957,78
1614140957,77
1614140957,70
1614140957,79
1614140957,74
1614140957,80
1614140957,71
1614140957,75
1614140957,76
1614140957,77
1614140957,80
1614140957,75
1614140957,73
1614140958,74
1614140958,75
1614140958,77
1614140958,74
1614140958,73
1614140958,75
1614140958,71
1614140958,66
1614140958,64
1614140958,72
1614140958,72
1614140958,66
1614140958,70
1614140958,71
1614140959,75
1614140959,72
1614140959,76
1614140959,73
1614140959,67
1614140959,73
1614140959,72
1614140959,64
1614140959,66
1614140959,64
1614140959,63
1614140959,63
1614140959,63
1614140959,63
1614140959,67
1614140960,64
1614140960,63
1614140960,63
1614140960,63
1614140960,63
1614140960,64
1614140960,64
1614140960,63
1614140960,64
1614140960,63
1614140960,65
1614140960,63
1614140960,63
1614140960,64
1614140960,64
1614140961,64
1614140961,63
1614140961,63
1614140961,1113
1614140962,65
1614140962,64
1614140962,64
1614140962,64
1614140962,64
1614140962,64
1614140962,67
1614140962,75
1614140962,80
1614140962,76
1614140963,65
1614140963,64
1614140963,64
1614140963,63
1614140963,65
1614140963,64
1614140963,66
1614140963,65
1614140963,64
1614140963,65
1614140963,75
1614140963,65
1614140963,69
1614140963,69
1614140963,67
1614140964,66
1614140964,67
1614140964,67
1614140964,69
1614140964,67
1614140964,68
1614140964,64
1614140964,63
1614140964,63
1614140964,64
1614140964,64
1614140964,64
1614140964,63
1614140964,63
1614140964,63
1614140964,64
1614140965,64
1614140965,64
1614140965,64
1614140965,64
1614140965,63
1614140965,64
1614140965,64
1614140965,64
1614140965,66
1614140965,64
1614140965,64
1614140965,63
1614140965,64
1614140965,65
1614140965,63
1614140966,67
1614140966,64
1614140966,65
1614140966,68
1614140966,65
1614140966,65
1614140966,66
1614140966,69
1614140966,75
1614140966,74
1614140966,74
1614140966,81
1614140966,70
1614140966,72
1614140967,68
1614140967,71
1614140967,66
1614140967,67
1614140967,69
1614140967,71
1614140967,76
1614140967,67
1614140967,78
1614140967,75
1614140967,68
1614140967,73
1614140967,70
1614140967,70
1614140967,66
1614140968,70
1614140968,69
1614140968,69
1614140968,65
1614140968,65
1614140968,64
1614140968,66
1614140968,76
1614140968,76
1614140968,71
1614140968,71
1614140968,72
1614140968,78
1614140968,76
1614140969,1100
1614140970,64
1614140970,67
1614140970,65
1614140970,69
1614140970,64
1614140970,63
1614140970,64
1614140970,64
1614140970,63
1614140970,65
1614140970,64
1614140970,65
1614140970,78
1614140971,81
1614140971,72
1614140971,64
1614140971,64
1614140971,66
1614140971,75
1614140971,75
1614140971,66
1614140971,64
1614140971,64
1614140971,70
1614140971,67
1614140971,71
1614140971,70
1614140972,70
1614140972,72
1614140972,70
1614140972,67
1614140972,67
1614140972,67
1614140972,64
1614140972,64
1614140972,68
1614140972,70
1614140972,67
1614140972,64
1614140972,73
1614140972,73
1614140972,85
1614140973,77
1614140973,77
1614140973,78
1614140973,75
1614140973,75
1614140973,70
1614140973,75
1614140973,74
1614140973,77
1614140973,68
1614140973,67
1614140973,74
1614140973,75
1614140974,75
1614140974,68
1614140974,71
1614140974,68
1614140974,67
1614140974,70
1614140974,69
1614140974,65
1614140974,65
1614140974,65
1614140974,69
1614140974,69
1614140974,77
1614140974,75
1614140974,79
1614140975,80
1614140975,73
1614140975,74
1614140975,68
1614140975,74
1614140975,67
1614140975,77
1614140975,71
1614140975,76
1614140975,78
1614140975,67
1614140975,72
1614140975,73
1614140976,71
1614140976,67
1614140976,68
1614140976,66
1614140976,65
1614140976,64
1614140976,63
1614140976,63
1614140976,64
1614140976,63
1614140976,64
1614140976,66
1614140976,66
1614140976,64
1614140976,64
1614140977,65
1614140977,1086
1614140978,80
1614140978,69
1614140978,65
1614140978,64
1614140978,65
1614140978,75
1614140978,68
1614140978,67
1614140978,75
1614140978,82
1614140978,74
1614140978,76
1614140979,76
1614140979,76
1614140979,73
1614140979,67
1614140979,74
1614140979,79
1614140979,80
1614140979,67
1614140979,66
1614140979,77
1614140979,76
1614140979,76
1614140979,81
1614140980,76
1614140980,71
1614140980,66
1614140980,72
1614140980,75
1614140980,73
1614140980,76
1614140980,77
1614140980,75
1614140980,75
1614140980,66
1614140980,75
1614140980,77
1614140980,75
1614140981,75
1614140981,74
1614140981,73
1614140981,65
1614140981,79
1614140981,68
1614140981,77
1614140981,75
1614140981,74
1614140981,67
1614140981,72
1614140981,71
1614140981,74
1614140982,78
1614140982,75
1614140982,80
1614140982,66
1614140982,64
1614140982,64
1614140982,65
1614140982,68
1614140982,69
1614140982,67
1614140982,68
1614140982,68
1614140982,67
1614140982,67
1614140982,67
1614140983,68
1614140983,73
1614140983,78
1614140983,74
1614140983,78
1614140983,77
1614140983,70
1614140983,69
1614140983,69
1614140983,65
1614140983,67
1614140983,67
1614140983,66
1614140983,66
1614140984,67
1614140984,67
1614140984,69
1614140984,66
1614140984,65
1614140984,67
1614140984,69
1614140984,71
1614140984,69
1614140984,68
1614140984,70
1614140984,69
1614140984,68
1614140984,69
1614140984,64
1614140985,64
1614140985,65
1614140985,65
1614140985,1143
1614140986,67
1614140986,67
1614140986,66
1614140986,67
1614140986,69
1614140986,67
1614140986,68
1614140986,67
1614140986,69
1614140987,66
1614140987,67
1614140987,67
1614140987,68
1614140987,66
1614140987,67
1614140987,67
1614140987,67
1614140987,67
1614140987,73
1614140987,71
1614140987,68
1614140987,69
1614140987,70
1614140987,68
1614140988,68
1614140988,68
1614140988,68
1614140988,68
1614140988,68
1614140988,67
1614140988,68
1614140988,69
1614140988,66
1614140988,66
1614140988,65
1614140988,67
1614140988,70
1614140988,70
1614140988,69
1614140989,69
1614140989,68
1614140989,68
1614140989,68
1614140989,70
1614140989,68
1614140989,69
1614140989,68
1614140989,68
1614140989,70
1614140989,68
1614140989,69
1614140989,69
1614140989,70
1614140990,69
1614140990,70
1614140990,71
1614140990,69
1614140990,69
1614140990,68
1614140990,70
1614140990,69
1614140990,69
1614140990,70
1614140990,70
1614140990,68
1614140990,68
1614140990,68
1614140991,68
1614140991,70
1614140991,68
1614140991,69
1614140991,69
1614140991,67
1614140991,69
1614140991,65
1614140991,65
1614140991,68
1614140991,69
1614140991,69
1614140991,69
1614140991,67
1614140991,70
1614140992,68
1614140992,67
1614140992,68
1614140992,69
1614140992,69
1614140992,68
1614140992,68
1614140992,69
1614140992,68
1614140992,68
1614140992,69
1614140992,68
1614140992,68
1614140992,67
1614140992,68
1614140993,69
1614140993,68
1614140993,1124
1614140994,70
1614140994,70
1614140994,70
1614140994,70
1614140994,70
1614140994,70
1614140994,68
1614140994,72
1614140994,69
1614140994,69
1614140995,70
1614140995,70
1614140995,69
1614140995,70
1614140995,69
1614140995,72
1614140995,68
1614140995,69
1614140995,71
1614140995,71
1614140995,72
1614140995,70
1614140995,70
1614140995,67
1614140996,67
1614140996,66
1614140996,67
1614140996,67
1614140996,67
1614140996,68
1614140996,66
1614140996,66
1614140996,70
1614140996,77
1614140996,76
1614140996,73
1614140996,78
1614140996,72
1614140997,72
1614140997,72
1614140997,71
1614140997,70
1614140997,72
1614140997,74
1614140997,72
1614140997,71
1614140997,72
1614140997,72
1614140997,75
1614140997,70
1614140997,73
1614140997,73
1614140998,66
1614140998,67
1614140998,68
1614140998,69
1614140998,68
1614140998,69
1614140998,67
1614140998,68
1614140998,68
1614140998,64
1614140998,64
1614140998,66
1614140998,67
1614140998,66
1614140998,67
1614140999,69
1614140999,67
1614140999,67
1614140999,68
1614140999,68
1614140999,67
1614140999,69
1614140999,68
1614140999,73
1614140999,77
1614140999,75
1614140999,77
1614140999,78
1614140999,69
1614141000,69
1614141000,68
1614141000,69
1614141000,70
1614141000,69
1614141000,69
1614141000,70
1614141000,68
1614141000,70
1614141000,68
1614141000,68
1614141000,69
1614141000,70
1614141000,69
1614141001,66
1614141001,65
1614141001,68
1614141001,69
1614141001,1134
1614141002,70
1614141002,66
1614141002,67
1614141002,67
1614141002,67
1614141002,66
1614141002,67
1614141002,74
1614141002,77
1614141003,78
1614141003,71
1614141003,69
1614141003,78
1614141003,72
1614141003,75
1614141003,78
1614141003,71
1614141003,80
1614141003,75
1614141003,77
1614141003,75
1614141003,75
1614141004,67
1614141004,68
1614141004,67
1614141004,66
1614141004,69
1614141004,70
1614141004,70
1614141004,65
1614141004,65
1614141004,72
1614141004,73
1614141004,72
1614141004,73
1614141004,74
1614141004,73
1614141005,74
1614141005,74
1614141005,73
1614141005,73
1614141005,74
1614141005,67
1614141005,69
1614141005,94
1614141005,71
1614141005,65
1614141005,65
1614141005,66
1614141005,1111
1614141007,72
1614141007,71
1614141007,72
1614141007,71
1614141007,72
1614141007,70
1614141007,74
1614141007,64
1614141007,68
1614141007,70
1614141007,73
1614141007,69
1614141007,74
1614141007,74
1614141008,75
1614141008,75
1614141008,74
1614141008,70
1614141008,73
1614141008,68
1614141008,72
1614141008,69
1614141008,68
1614141008,73
1614141008,79
1614141008,73
1614141008,75
1614141009,73
1614141009,75
1614141009,71
1614141009,69
1614141009,71
1614141009,72
1614141009,68
1614141009,80
1614141009,76
1614141009,69
1614141009,66
1614141009,67
1614141009,78
1614141009,76
1614141010,71
1614141010,69
1614141010,75
1614141010,80
1614141010,73
1614141010,74
1614141010,75
1614141010,77
1614141010,67
1614141010,64
1614141010,67
1614141010,65
1614141010,74
1614141010,71
1614141011,65
1614141011,73
1614141011,74
1614141011,73
1614141011,77
1614141011,78
1614141011,72
1614141011,78
1614141011,76
1614141011,74
1614141011,76
1614141011,67
1614141011,71
1614141011,71
1614141012,76
1614141012,78
1614141012,77
1614141012,78
1614141012,75
1614141012,76
1614141012,73
1614141012,75
1614141012,67
1614141012,66
1614141012,73
1614141012,70
1614141012,68
1614141013,71
1614141013,72
1614141013,72
1614141013,72
1614141013,72
1614141013,72
1614141013,72
1614141013,71
1614141013,72
1614141013,73
1614141013,75
1614141013,74
1614141013,75
1614141013,67
1614141014,76
1614141014,74
1614141014,67
1614141014,1116
1614141015,75
1614141015,78
1614141015,75
1614141015,78
1614141015,69
1614141015,69
1614141015,77
1614141015,75
1614141015,78
1614141016,67
1614141016,69
1614141016,71
1614141016,71
1614141016,71
1614141016,71
1614141016,71
1614141016,72
1614141016,71
1614141016,77
1614141016,76
1614141016,76
1614141016,79
1614141016,79
1614141017,68
1614141017,73
1614141017,76
1614141017,68
1614141017,68
1614141017,76
1614141017,76
1614141017,75
1614141017,76
1614141017,74
1614141017,75
1614141017,72
1614141017,69
1614141018,74
1614141018,76
1614141018,73
1614141018,75
1614141018,67
1614141018,64
1614141018,73
1614141018,76
1614141018,78
1614141018,78
1614141018,67
1614141018,79
1614141018,70
1614141018,69
1614141019,78
1614141019,73
1614141019,67
1614141019,73
1614141019,76
1614141019,77
1614141019,75
1614141019,67
1614141019,67
1614141019,66
1614141019,67
1614141019,67
1614141019,67
1614141019,67
1614141020,65
1614141020,71
1614141020,74
1614141020,64
1614141020,64
1614141020,64
1614141020,64
1614141020,66
1614141020,67
1614141020,66
1614141020,67
1614141020,67
1614141020,66
1614141020,69
1614141020,65
1614141021,64
1614141021,65
1614141021,65
1614141021,66
1614141021,66
1614141021,67
1614141021,66
1614141021,67
1614141021,68
1614141021,69
1614141021,68
1614141021,68
1614141021,68
1614141021,69
1614141021,68
1614141022,69
1614141022,76
1614141022,76
1614141022,70
1614141022,78
1614141022,81
1614141022,1089
1614141023,69
1614141023,70
1614141023,68
1614141023,73
1614141023,68
1614141023,74
1614141024,71
1614141024,68
1614141024,68
1614141024,71
1614141024,70
1614141024,71
1614141024,77
1614141024,79
1614141024,79
1614141024,78
1614141024,78
1614141024,77
1614141024,69
1614141024,78
1614141025,80
1614141025,79
1614141025,80
1614141025,78
1614141025,70
1614141025,74
1614141025,74
1614141025,75
1614141025,77
1614141025,77
1614141025,81
1614141025,73
1614141025,74
1614141026,77
1614141026,70
1614141026,67
1614141026,68
1614141026,68
1614141026,66
1614141026,71
1614141026,74
1614141026,73
1614141026,70
1614141026,70
1614141026,77
1614141026,77
1614141027,77
1614141027,79
1614141027,79
1614141027,1085
1614141028,72
1614141028,72
1614141028,72
1614141028,72
1614141028,77
1614141028,77
1614141028,74
1614141028,68
1614141028,73
1614141028,76
1614141029,78
1614141029,73
1614141029,71
1614141029,78
1614141029,78
1614141029,78
1614141029,75
1614141029,73
1614141029,68
1614141029,78
1614141029,78
1614141029,80
1614141029,81
1614141030,80
1614141030,77
1614141030,78
1614141030,70
1614141030,84
1614141030,81
1614141030,78
1614141030,79
1614141030,77
1614141030,78
1614141030,77
1614141030,79
1614141031,78
1614141031,77
1614141031,73
1614141031,77
1614141031,80
1614141031,72
1614141031,73
1614141031,79
1614141031,74
1614141031,73
1614141031,85
1614141031,77
1614141031,82
1614141032,71
1614141032,72
1614141032,73
1614141032,70
1614141032,66
1614141032,73
1614141032,72
1614141032,78
1614141032,82
1614141032,71
1614141032,75
1614141032,81
1614141032,69
1614141032,73
1614141033,76
1614141033,81
1614141033,80
1614141033,77
1614141033,87
1614141033,81
1614141033,78
1614141033,78
1614141033,76
1614141033,74
1614141033,75
1614141033,77
1614141033,79
1614141034,77
1614141034,81
1614141034,72
1614141034,73
1614141034,73
1614141034,77
1614141034,75
1614141034,75
1614141034,77
1614141034,71
1614141034,77
1614141034,77
1614141034,78
1614141035,80
1614141035,79
1614141035,78
1614141035,77
1614141035,77
1614141035,69
1614141035,78
1614141035,78
1614141035,78
1614141035,77
1614141035,69
1614141035,1139
1614141037,70
1614141037,75
1614141037,72
1614141037,77
1614141037,80
1614141037,77
1614141037,77
1614141037,75
1614141037,77
1614141037,77
1614141037,76
1614141037,75
1614141037,74
1614141038,79
1614141038,80
1614141038,72
1614141038,77
1614141038,77
1614141038,72
1614141038,77
1614141038,80
1614141038,77
1614141038,78
1614141038,77
1614141038,78
1614141038,72
1614141039,75
1614141039,78
1614141039,81
1614141039,70
1614141039,80
1614141039,79
1614141039,78
1614141039,70
1614141039,72
1614141039,75
1614141039,81
1614141039,81
1614141039,75
1614141040,72
1614141040,77
1614141040,76
1614141040,78
1614141040,75
1614141040,72
1614141040,78
1614141040,78
1614141040,79
1614141040,78
1614141040,1117
1614141041,68
1614141041,74
1614141042,72
1614141042,77
1614141042,70
1614141042,75
1614141042,81
1614141042,78
1614141042,74
1614141042,69
1614141042,76
1614141042,77
1614141042,76
1614141042,76
1614141042,77
1614141043,74
1614141043,75
1614141043,72
1614141043,77
1614141043,82
1614141043,78
1614141043,77
1614141043,81
1614141043,83
1614141043,76
1614141043,77
1614141043,77
1614141043,71
1614141044,73
1614141044,69
1614141044,68
1614141044,68
1614141044,67
1614141044,68
1614141044,67
1614141044,68
1614141044,71
1614141044,69
1614141044,113
1614141044,68
1614141044,67
1614141045,67
1614141045,66
1614141045,66
1614141045,67
1614141045,67
1614141045,67
1614141045,67
1614141045,66
1614141045,1097
1614141046,67
1614141046,66
1614141046,68
1614141046,67
1614141046,66
1614141046,66
1614141047,66
1614141047,67
1614141047,66
1614141047,66
1614141047,72
1614141047,79
1614141047,67
1614141047,68
1614141047,68
1614141047,69
1614141047,67
1614141047,71
1614141047,71
1614141047,69
1614141048,77
1614141048,70
1614141048,73
1614141048,74
1614141048,69
1614141048,70
1614141048,70
1614141048,71
1614141048,73
1614141048,75
1614141048,70
1614141048,88
1614141048,72
1614141048,78
1614141049,78
1614141049,74
1614141049,69
1614141049,66
1614141049,78
1614141049,72
1614141049,72
1614141049,75
1614141049,74
1614141049,69
1614141049,79
1614141049,78
1614141049,76
1614141050,78
1614141050,80
1614141050,77
1614141050,77
1614141050,82
1614141050,78
1614141050,77
1614141050,76
1614141050,74
1614141050,69
1614141050,68
1614141050,77
1614141050,78
1614141051,79
1614141051,80
1614141051,72
1614141051,71
1614141051,70
1614141051,67
1614141051,66
1614141051,68
1614141051,71
1614141051,69
1614141051,73
1614141051,77
1614141051,75
1614141051,74
1614141052,79
1614141052,79
1614141052,80
1614141052,77
1614141052,78
1614141052,67
1614141052,80
1614141052,79
1614141052,73
1614141052,69
1614141052,70
1614141052,77
1614141052,78
1614141053,77
1614141053,81
1614141053,80
1614141053,66
1614141053,76
1614141053,72
1614141053,79
1614141053,80
1614141053,77
1614141053,77
1614141053,81
1614141053,71
1614141053,76
1614141054,80
1614141054,72
1614141054,69
1614141054,78
1614141054,78
1614141054,78
1614141054,73
1614141054,77
1614141054,76
1614141054,77
1614141054,79
1614141054,76
1614141054,73
1614141055,75
1614141055,77
1614141055,75
1614141055,77
1614141055,75
1614141055,66
1614141055,67
1614141055,66
1614141055,67
1614141055,66
1614141055,66
1614141055,66
1614141055,67
1614141055,66
1614141056,66
1614141056,68
1614141056,68
1614141056,68
1614141056,69
1614141056,70
1614141056,67
1614141056,68
1614141056,69
1614141056,71
1614141056,72
1614141056,73
1614141056,72
1614141056,72
1614141056,71
1614141057,72
1614141057,74
1614141057,76
1614141057,75
1614141057,76
1614141057,1133
1614141058,68
1614141058,67
1614141058,72
1614141058,70
1614141058,68
1614141058,70
1614141058,70
1614141059,72
1614141059,74
1614141059,78
1614141059,71
1614141059,72
1614141059,73
1614141059,74
1614141059,74
1614141059,68
1614141059,69
1614141059,78
1614141059,77
1614141059,73
1614141060,77
1614141060,78
1614141060,79
1614141060,78
1614141060,76
1614141060,72
1614141060,73
1614141060,69
1614141060,66
1614141060,66
1614141060,67
1614141060,66
1614141060,75
1614141060,79
1614141061,71
1614141061,66
1614141061,66
1614141061,66
1614141061,66
1614141061,67
1614141061,68
1614141061,66
1614141061,66
1614141061,66
1614141061,67
1614141061,68
1614141061,66
1614141061,67
1614141061,73
1614141062,76
1614141062,74
1614141062,77
1614141062,77
1614141062,83
1614141062,73
1614141062,73
1614141062,71
1614141062,71
1614141062,73
1614141062,76
1614141062,79
1614141062,72
1614141063,76
1614141063,79
1614141063,78
1614141063,77
1614141063,75
1614141063,70
1614141063,77
1614141063,81
1614141063,79
1614141063,69
1614141063,68
1614141063,68
1614141063,69
1614141064,77
1614141064,77
1614141064,69
1614141064,68
1614141064,66
1614141064,67
1614141064,66
1614141064,67
1614141064,67
1614141064,67
1614141064,73
1614141064,66
1614141064,68
1614141064,67
1614141064,70
1614141065,70
1614141065,70
1614141065,69
1614141065,68
1614141065,66
1614141065,68
1614141065,66
1614141065,66
1614141065,67
1614141065,66
1614141065,66
1614141065,67
1614141065,68
1614141065,68
1614141066,67
1614141066,71
1614141066,68
1614141066,71
1614141066,70
1614141066,71
1614141066,66
1614141066,67
1614141066,68
1614141066,69
1614141066,74
1614141066,68
1614141066,78
1614141066,67
1614141067,66
1614141067,77
1614141067,70
1614141067,75
1614141067,75
1614141067,71
1614141067,71
1614141067,71
1614141067,73
1614141067,74
1614141067,75
1614141067,74
1614141067,74
1614141067,74
1614141068,75
1614141068,74
1614141068,75
1614141068,73
1614141068,74
1614141068,77
1614141068,73
1614141068,76
1614141068,77
1614141068,79
1614141068,70
1614141068,70
1614141068,70
1614141068,80
1614141069,78
1614141069,73
1614141069,75
1614141069,76
1614141069,79
1614141069,75
1614141069,78
1614141069,76
1614141069,81
1614141069,70
1614141069,75
1614141069,73
1614141069,73
1614141070,76
1614141070,70
1614141070,76
1614141070,83
1614141070,83
1614141070,72
1614141070,74
1614141070,76
1614141070,69
1614141070,67
1614141070,67
1614141070,66
1614141070,69
1614141071,67
1614141071,67
1614141071,66
1614141071,67
1614141071,66
1614141071,69
1614141071,67
1614141071,67
1614141071,66
1614141071,66
1614141071,66
1614141071,67
1614141071,68
1614141071,66
1614141071,66
1614141072,67
1614141072,66
1614141072,66
1614141072,67
1614141072,66
1614141072,66
1614141072,66
1614141072,66
1614141072,66
1614141072,67
1614141072,66
1614141072,66
1614141072,67
1614141072,66
1614141072,68
1614141073,67
1614141073,67
1614141073,67
1614141073,66
1614141073,66
1614141073,66
1614141073,66
1614141073,66
1614141073,66
1614141073,66
1614141073,67
1614141073,69
1614141073,68
1614141073,68
1614141073,68
1614141074,67
1614141074,69
1614141074,68
1614141074,67
1614141074,66
1614141074,68
1614141074,66
1614141074,67
1614141074,66
1614141074,66
1614141074,68
1614141074,69
1614141074,71
1614141074,70
1614141075,72
1614141075,69
1614141075,72
1614141075,68
1614141075,66
1614141075,66
1614141075,66
1614141075,66
1614141075,66
1614141075,66
1614141075,66
1614141075,67
1614141075,66
1614141075,66
1614141075,67
1614141076,67
1614141076,68
1614141076,69
1614141076,71
1614141076,72
1614141076,70
1614141076,67
1614141076,67
1614141076,66
1614141076,66
1614141076,66
1614141076,68
1614141076,68
1614141076,67
1614141076,67
1614141077,67
1614141077,68
1614141077,68
1614141077,67
1614141077,67
1614141077,72
1614141077,68
1614141077,66
1614141077,66
1614141077,66
1614141077,68
1614141077,67
1614141077,66
1614141077,66
1614141077,66
1614141078,67
1614141078,66
1614141078,66
1614141078,66
1614141078,67
1614141078,66
1614141078,67
1614141078,67
1614141078,67
1614141078,67
1614141078,66
1614141078,67
1614141078,72
1614141078,70
1614141079,70
1614141079,70
1614141079,70
1614141079,70
1614141079,71
1614141079,76
1614141079,72
1614141079,72
1614141079,72
1614141079,75
1614141079,75
1614141079,74
1614141079,72
1614141079,71
1614141080,74
1614141080,74
1614141080,77
1614141080,73
1614141080,76
1614141080,78
1614141080,72
1614141080,73
1614141080,72
1614141080,79
1614141080,79
1614141080,78
1614141080,68
1614141081,68
1614141081,77
1614141081,69
1614141081,70
1614141081,71
1614141081,69
1614141081,68
1614141081,72
1614141081,67
1614141081,73
1614141081,73
1614141081,77
1614141081,73
1614141081,74
1614141082,74
1614141082,73
1614141082,74
1614141082,75
1614141082,75
1614141082,78
1614141082,77
1614141082,67
1614141082,70
1614141082,78
1614141082,81
1614141082,78
1614141082,78
1614141083,76
1614141083,72
1614141083,78
1614141083,72
1614141083,67
1614141083,70
1614141083,75
1614141083,80
1614141083,68
1614141083,77
1614141083,78
1614141083,83
1614141083,76
1614141083,75
1614141084,75
1614141084,76
1614141084,75
1614141084,76
1614141084,70
1614141084,69
1614141084,67
1614141084,66
1614141084,67
1614141084,67
1614141084,67
1614141084,66
1614141084,67
1614141084,68
1614141085,68
1614141085,69
1614141085,70
1614141085,70
1614141085,70
1614141085,72
1614141085,70
1614141085,68
1614141085,67
1614141085,69
1614141085,71
1614141085,71
1614141085,69
1614141085,71
1614141086,70
1614141086,71
1614141086,78
1614141086,69
1614141086,68
1614141086,69
1614141086,69
1614141086,73
1614141086,75
1614141086,71
1614141086,78
1614141086,71
1614141086,73
1614141086,69
1614141087,76
1614141087,80
1614141087,80
1614141087,77
1614141087,79
1614141087,79
1614141087,73
1614141087,67
1614141087,67
1614141087,77
1614141087,69
1614141087,72
1614141087,79
1614141088,74
1614141088,68
1614141088,79
1614141088,69
1614141088,66
1614141088,67
1614141088,67
1614141088,76
1614141088,74
1614141088,73
1614141088,72
1614141088,67
1614141088,69
1614141088,71
1614141089,71
1614141089,80
1614141089,76
1614141089,77
1614141089,77
1614141089,82
1614141089,73
1614141089,71
1614141089,80
1614141089,77
1614141089,72
1614141089,72
1614141089,68
1614141089,78
1614141090,77
1614141090,80
1614141090,78
1614141090,73
1614141090,70
1614141090,70
1614141090,72
