Seconds,Latency
1614385262,75
1614385262,77
1614385262,77
1614385262,76
1614385262,76
1614385262,1117
1614385263,74
1614385263,74
1614385263,75
1614385263,79
1614385264,69
1614385264,67
1614385264,68
1614385264,72
1614385264,73
1614385264,76
1614385264,71
1614385264,67
1614385264,66
1614385264,66
1614385264,67
1614385264,73
1614385264,78
1614385264,69
1614385265,67
1614385265,67
1614385265,67
1614385265,67
1614385265,69
1614385265,71
1614385265,67
1614385265,67
1614385265,69
1614385265,69
1614385265,79
1614385265,70
1614385265,75
1614385265,76
1614385266,71
1614385266,71
1614385266,76
1614385266,80
1614385266,76
1614385266,68
1614385266,74
1614385266,76
1614385266,77
1614385266,78
1614385266,76
1614385266,83
1614385266,78
1614385267,73
1614385267,71
1614385267,79
1614385267,76
1614385267,1148
1614385268,70
1614385268,73
1614385268,77
1614385268,75
1614385268,78
1614385268,80
1614385268,79
1614385269,75
1614385269,70
1614385269,76
1614385269,75
1614385269,75
1614385269,78
1614385269,75
1614385269,71
1614385269,76
1614385269,76
1614385269,77
1614385269,77
1614385269,78
1614385269,78
1614385270,69
1614385270,76
1614385270,78
1614385270,79
1614385270,80
1614385270,79
1614385270,75
1614385270,77
1614385270,78
1614385270,78
1614385270,82
1614385270,73
1614385270,79
1614385271,79
1614385271,78
1614385271,77
1614385271,76
1614385271,77
1614385271,75
1614385271,76
1614385271,77
1614385271,77
1614385271,69
1614385271,69
1614385271,68
1614385271,67
1614385272,68
1614385272,70
1614385272,1079
1614385273,70
1614385273,70
1614385273,69
1614385273,72
1614385273,69
1614385273,69
1614385273,72
1614385273,77
1614385273,77
1614385273,79
1614385273,78
1614385274,77
1614385274,78
1614385274,77
1614385274,80
1614385274,71
1614385274,75
1614385274,74
1614385274,75
1614385274,71
1614385274,75
1614385274,80
1614385274,78
1614385274,76
1614385275,69
1614385275,78
1614385275,78
1614385275,78
1614385275,77
1614385275,78
1614385275,79
1614385275,78
1614385275,77
1614385275,77
1614385275,77
1614385275,75
1614385275,75
1614385276,74
1614385276,71
1614385276,77
1614385276,78
1614385276,85
1614385276,73
1614385276,77
1614385276,79
1614385276,79
1614385276,76
1614385276,78
1614385276,79
1614385277,1147
1614385278,71
1614385278,74
1614385278,76
1614385278,72
1614385278,75
1614385278,78
1614385278,77
1614385278,82
1614385278,73
1614385278,78
1614385278,69
1614385278,71
1614385279,75
1614385279,79
1614385279,77
1614385279,78
1614385279,77
1614385279,74
1614385279,78
1614385279,80
1614385279,82
1614385279,78
1614385279,76
1614385279,75
1614385279,69
1614385280,76
1614385280,77
1614385280,77
1614385280,78
1614385280,68
1614385280,70
1614385280,77
1614385280,78
1614385280,77
1614385280,77
1614385280,84
1614385280,76
1614385280,70
1614385281,79
1614385281,72
1614385281,77
1614385281,79
1614385281,78
1614385281,71
1614385281,68
1614385281,75
1614385281,78
1614385281,81
1614385281,78
1614385281,1142
1614385283,73
1614385283,69
1614385283,75
1614385283,79
1614385283,77
1614385283,71
1614385283,74
1614385283,76
1614385283,69
1614385283,78
1614385283,77
1614385283,77
1614385283,78
1614385284,79
1614385284,75
1614385284,77
1614385284,78
1614385284,76
1614385284,78
1614385284,77
1614385284,78
1614385284,79
1614385284,75
1614385284,78
1614385284,88
1614385284,78
1614385285,80
1614385285,72
1614385285,77
1614385285,77
1614385285,79
1614385285,71
1614385285,78
1614385285,80
1614385285,80
1614385285,82
1614385285,81
1614385285,80
1614385285,82
1614385286,78
1614385286,81
1614385286,78
1614385286,77
1614385286,72
1614385286,76
1614385286,78
1614385286,75
1614385286,77
1614385286,79
1614385286,1159
1614385287,78
1614385288,78
1614385288,76
1614385288,77
1614385288,80
1614385288,75
1614385288,74
1614385288,77
1614385288,78
1614385288,77
1614385288,77
1614385288,79
1614385288,69
1614385288,72
1614385289,83
1614385289,74
1614385289,79
1614385289,81
1614385289,77
1614385289,77
1614385289,78
1614385289,76
1614385289,79
1614385289,77
1614385289,79
1614385289,77
1614385290,76
1614385290,80
1614385290,76
1614385290,76
1614385290,79
1614385290,70
1614385290,76
1614385290,77
1614385290,79
1614385290,70
1614385290,71
1614385290,69
1614385290,73
1614385290,77
1614385291,76
1614385291,78
1614385291,84
1614385291,77
1614385291,76
1614385291,73
1614385291,77
1614385291,70
1614385291,76
1614385291,1110
1614385292,82
1614385292,75
1614385293,77
1614385293,78
1614385293,78
1614385293,79
1614385293,78
1614385293,78
1614385293,78
1614385293,75
1614385293,75
1614385293,74
1614385293,75
1614385293,78
1614385293,84
1614385294,75
1614385294,75
1614385294,75
1614385294,75
1614385294,76
1614385294,76
1614385294,76
1614385294,74
1614385294,76
1614385294,77
1614385294,75
1614385294,80
1614385294,78
1614385295,79
1614385295,78
1614385295,76
1614385295,76
1614385295,79
1614385295,79
1614385295,76
1614385295,76
1614385295,81
1614385295,82
1614385295,80
1614385295,78
1614385295,77
1614385296,71
1614385296,74
1614385296,74
1614385296,69
1614385296,77
1614385296,70
1614385296,81
1614385296,79
1614385296,1087
1614385297,71
1614385297,75
1614385297,73
1614385297,77
1614385298,79
1614385298,76
1614385298,78
1614385298,77
1614385298,76
1614385298,79
1614385298,81
1614385298,81
1614385298,76
1614385298,77
1614385298,78
1614385298,78
1614385298,80
1614385299,76
1614385299,78
1614385299,78
1614385299,78
1614385299,78
1614385299,76
1614385299,76
1614385299,78
1614385299,79
1614385299,79
1614385299,75
1614385299,78
1614385300,79
1614385300,78
1614385300,76
1614385300,78
1614385300,77
1614385300,77
1614385300,78
1614385300,79
1614385300,82
1614385300,78
1614385300,77
1614385300,74
1614385300,71
1614385301,80
1614385301,75
1614385301,76
1614385301,77
1614385301,77
1614385301,77
1614385301,77
1614385301,1150
1614385302,77
1614385302,76
1614385302,78
1614385302,75
1614385303,75
1614385303,75
1614385303,77
1614385303,81
1614385303,83
1614385303,73
1614385303,76
1614385303,79
1614385303,70
1614385303,75
1614385303,78
1614385303,78
1614385303,75
1614385304,76
1614385304,77
1614385304,78
1614385304,78
1614385304,78
1614385304,75
1614385304,78
1614385304,78
1614385304,79
1614385304,68
1614385304,71
1614385304,72
1614385304,70
1614385305,70
1614385305,71
1614385305,71
1614385305,71
1614385305,73
1614385305,71
1614385305,70
1614385305,77
1614385305,77
1614385305,71
1614385305,71
1614385305,70
1614385305,74
1614385305,72
1614385306,73
1614385306,70
1614385306,72
1614385306,69
1614385306,71
1614385306,1127
1614385307,70
1614385307,71
1614385307,71
1614385307,68
1614385307,69
1614385307,72
1614385307,71
1614385308,70
1614385308,70
1614385308,74
1614385308,72
1614385308,72
1614385308,73
1614385308,73
1614385308,72
1614385308,73
1614385308,72
1614385308,73
1614385308,73
1614385308,75
1614385308,75
1614385309,71
1614385309,70
1614385309,68
1614385309,71
1614385309,72
1614385309,71
1614385309,73
1614385309,74
1614385309,73
1614385309,72
1614385309,73
1614385309,72
1614385309,75
1614385309,73
1614385310,72
1614385310,74
1614385310,73
1614385310,72
1614385310,74
1614385310,73
1614385310,73
1614385310,74
1614385310,74
1614385310,72
1614385310,71
1614385310,78
1614385310,79
1614385311,72
1614385311,1155
1614385312,75
1614385312,69
1614385312,69
1614385312,70
1614385312,73
1614385312,73
1614385312,72
1614385312,71
1614385312,73
1614385312,71
1614385312,74
1614385313,71
1614385313,72
1614385313,72
1614385313,72
1614385313,73
1614385313,70
1614385313,72
1614385313,72
1614385313,76
1614385313,81
1614385313,77
1614385313,75
1614385313,75
1614385313,70
1614385314,70
1614385314,73
1614385314,72
1614385314,74
1614385314,74
1614385314,72
1614385314,70
1614385314,79
1614385314,77
1614385314,77
1614385314,78
1614385314,81
1614385314,78
1614385315,76
1614385315,74
1614385315,77
1614385315,75
1614385315,75
1614385315,69
1614385315,75
1614385315,75
1614385315,76
1614385315,75
1614385315,75
1614385315,1079
1614385316,70
1614385317,69
1614385317,70
1614385317,71
1614385317,74
1614385317,75
1614385317,73
1614385317,71
1614385317,70
1614385317,75
1614385317,77
1614385317,76
1614385317,76
1614385317,78
1614385317,79
1614385318,77
1614385318,77
1614385318,76
1614385318,79
1614385318,73
1614385318,71
1614385318,71
1614385318,70
1614385318,71
1614385318,72
1614385318,72
1614385318,76
1614385318,72
1614385319,73
1614385319,72
1614385319,72
1614385319,72
1614385319,72
1614385319,72
1614385319,72
1614385319,71
1614385319,72
1614385319,72
1614385319,71
1614385319,71
1614385319,67
1614385319,67
1614385320,68
1614385320,68
1614385320,68
1614385320,70
1614385320,70
1614385320,70
1614385320,69
1614385320,1079
1614385321,71
1614385321,73
1614385321,77
1614385321,73
1614385321,68
1614385321,71
1614385322,77
1614385322,78
1614385322,77
1614385322,77
1614385322,77
1614385322,71
1614385322,75
1614385322,77
1614385322,80
1614385322,78
1614385322,77
1614385322,84
1614385322,78
1614385323,74
1614385323,73
1614385323,77
1614385323,76
1614385323,79
1614385323,73
1614385323,75
1614385323,78
1614385323,80
1614385323,76
1614385323,77
1614385323,83
1614385323,81
1614385324,68
1614385324,68
1614385324,73
1614385324,73
1614385324,78
1614385324,68
1614385324,67
1614385324,67
1614385324,67
1614385324,67
1614385324,67
1614385324,67
1614385324,68
1614385324,68
1614385325,67
1614385325,67
1614385325,68
1614385325,1086
1614385326,74
1614385326,72
1614385326,72
1614385326,76
1614385326,74
1614385326,75
1614385326,73
1614385326,75
1614385326,77
1614385326,67
1614385327,73
1614385327,78
1614385327,78
1614385327,75
1614385327,76
1614385327,74
1614385327,74
1614385327,74
1614385327,74
1614385327,80
1614385327,71
1614385327,75
1614385327,73
1614385328,73
1614385328,78
1614385328,78
1614385328,78
1614385328,74
1614385328,78
1614385328,75
1614385328,75
1614385328,80
1614385328,80
1614385328,77
1614385328,74
1614385328,81
1614385329,77
1614385329,79
1614385329,79
1614385329,77
1614385329,78
1614385329,75
1614385329,75
1614385329,76
1614385329,78
1614385329,76
1614385329,76
1614385329,71
1614385329,73
1614385330,1156
1614385331,77
1614385331,77
1614385331,80
1614385331,77
1614385331,81
1614385331,78
1614385331,77
1614385331,78
1614385331,78
1614385331,70
1614385331,68
1614385332,69
1614385332,74
1614385332,74
1614385332,77
1614385332,76
1614385332,81
1614385332,77
1614385332,78
1614385332,81
1614385332,78
1614385332,77
1614385332,78
1614385332,79
1614385333,72
1614385333,81
1614385333,82
1614385333,77
1614385333,78
1614385333,74
1614385333,73
1614385333,79
1614385333,78
1614385333,77
1614385333,81
1614385333,82
1614385333,79
1614385334,71
1614385334,73
1614385334,78
1614385334,82
1614385334,75
1614385334,69
1614385334,73
1614385334,76
1614385334,79
1614385334,70
1614385334,75
1614385334,74
1614385334,1105
1614385336,82
1614385336,71
1614385336,77
1614385336,77
1614385336,74
1614385336,77
1614385336,81
1614385336,77
1614385336,76
1614385336,77
1614385336,84
1614385336,80
1614385337,74
1614385337,70
1614385337,71
1614385337,75
1614385337,79
1614385337,76
1614385337,75
1614385337,76
1614385337,77
1614385337,73
1614385337,78
1614385337,78
1614385337,77
1614385337,77
1614385338,79
1614385338,80
1614385338,74
1614385338,77
1614385338,78
1614385338,79
1614385338,78
1614385338,79
1614385338,76
1614385338,77
1614385338,85
1614385338,77
1614385339,73
1614385339,78
1614385339,78
1614385339,82
1614385339,81
1614385339,72
1614385339,75
1614385339,80
1614385339,79
1614385339,72
1614385339,77
1614385339,1083
1614385340,73
1614385341,76
1614385341,74
1614385341,76
1614385341,75
1614385341,76
1614385341,72
1614385341,74
1614385341,78
1614385341,76
1614385341,71
1614385341,75
1614385341,83
1614385341,79
1614385342,80
1614385342,68
1614385342,76
1614385342,77
1614385342,79
1614385342,73
1614385342,78
1614385342,77
1614385342,78
1614385342,73
1614385342,75
1614385342,80
1614385342,77
1614385343,78
1614385343,83
1614385343,77
1614385343,76
1614385343,76
1614385343,80
1614385343,73
1614385343,79
1614385343,79
1614385343,77
1614385343,81
1614385343,84
1614385343,81
1614385344,77
1614385344,78
1614385344,80
1614385344,78
1614385344,77
1614385344,79
1614385344,75
1614385344,80
1614385344,76
1614385344,1074
1614385345,76
1614385345,78
1614385345,75
1614385346,74
1614385346,74
1614385346,75
1614385346,76
1614385346,69
1614385346,72
1614385346,75
1614385346,75
1614385346,72
1614385346,73
1614385346,70
1614385346,78
1614385346,79
1614385347,77
1614385347,78
1614385347,76
1614385347,76
1614385347,77
1614385347,78
1614385347,79
1614385347,82
1614385347,71
1614385347,76
1614385347,76
1614385347,79
1614385347,77
1614385348,81
1614385348,77
1614385348,78
1614385348,77
1614385348,78
1614385348,80
1614385348,75
1614385348,76
1614385348,76
1614385348,75
1614385348,79
1614385348,80
1614385348,80
1614385349,78
1614385349,78
1614385349,78
1614385349,76
1614385349,80
1614385349,74
1614385349,76
1614385349,1111
1614385350,71
1614385350,75
1614385350,79
1614385350,72
1614385351,71
1614385351,72
1614385351,74
1614385351,74
1614385351,80
1614385351,81
1614385351,73
1614385351,78
1614385351,78
1614385351,77
1614385351,74
1614385351,72
1614385351,73
1614385351,76
1614385352,78
1614385352,76
1614385352,74
1614385352,77
1614385352,77
1614385352,79
1614385352,82
1614385352,77
1614385352,78
1614385352,80
1614385352,79
1614385352,81
1614385353,77
1614385353,76
1614385353,77
1614385353,80
1614385353,76
1614385353,80
1614385353,77
1614385353,77
1614385353,81
1614385353,76
1614385353,77
1614385353,76
1614385353,70
1614385354,76
1614385354,80
1614385354,76
1614385354,76
1614385354,78
1614385354,79
1614385354,1101
1614385355,79
1614385355,79
1614385355,74
1614385355,77
1614385355,79
1614385355,74
1614385356,80
1614385356,78
1614385356,77
1614385356,70
1614385356,79
1614385356,73
1614385356,76
1614385356,80
1614385356,80
1614385356,73
1614385356,75
1614385356,82
1614385356,79
1614385357,76
1614385357,78
1614385357,76
1614385357,75
1614385357,76
1614385357,78
1614385357,79
1614385357,80
1614385357,80
1614385357,78
1614385357,88
1614385357,75
1614385358,79
1614385358,73
1614385358,78
1614385358,78
1614385358,76
1614385358,81
1614385358,81
1614385358,79
1614385358,78
1614385358,75
1614385358,78
1614385358,90
1614385358,76
1614385359,74
1614385359,77
1614385359,73
1614385359,77
1614385359,78
1614385359,73
1614385359,1135
1614385360,78
1614385360,76
1614385360,76
1614385360,79
1614385360,77
1614385361,77
1614385361,70
1614385361,77
1614385361,76
1614385361,79
1614385361,74
1614385361,68
1614385361,75
1614385361,77
1614385361,80
1614385361,77
1614385361,82
1614385361,78
1614385362,81
1614385362,77
1614385362,77
1614385362,76
1614385362,68
1614385362,77
1614385362,78
1614385362,77
1614385362,78
1614385362,76
1614385362,78
1614385362,79
1614385362,73
1614385363,73
1614385363,75
1614385363,76
1614385363,73
1614385363,68
1614385363,73
1614385363,80
1614385363,77
1614385363,77
1614385363,79
1614385363,75
1614385363,84
1614385363,76
1614385364,74
1614385364,77
1614385364,76
1614385364,77
1614385364,78
1614385364,79
1614385364,76
1614385364,78
1614385364,80
1614385364,78
1614385364,77
1614385364,81
1614385364,78
1614385365,70
1614385365,75
1614385365,79
1614385365,79
1614385365,78
1614385365,73
1614385365,74
1614385365,77
1614385365,78
1614385365,82
1614385365,76
1614385365,83
1614385365,80
1614385366,71
1614385366,76
1614385366,77
1614385366,76
1614385366,76
1614385366,77
1614385366,77
1614385366,79
1614385366,76
1614385366,78
1614385366,82
1614385366,82
1614385366,79
1614385367,77
1614385367,79
1614385367,77
1614385367,77
1614385367,72
1614385367,71
1614385367,71
1614385367,75
1614385367,78
1614385367,77
1614385367,77
1614385367,79
1614385367,77
1614385368,78
1614385368,77
1614385368,77
1614385368,76
1614385368,77
1614385368,77
1614385368,77
1614385368,80
1614385368,78
1614385368,77
1614385368,80
1614385368,82
1614385368,78
1614385369,77
1614385369,78
1614385369,78
1614385369,75
1614385369,77
1614385369,75
1614385369,77
1614385369,79
1614385369,78
1614385369,78
1614385369,77
1614385369,80
1614385370,76
1614385370,77
1614385370,79
1614385370,81
1614385370,77
1614385370,79
1614385370,74
1614385370,77
1614385370,76
1614385370,77
1614385370,76
1614385370,77
1614385370,81
1614385371,77
1614385371,78
1614385371,79
1614385371,79
1614385371,71
1614385371,76
1614385371,75
1614385371,75
1614385371,75
1614385371,74
1614385371,75
1614385371,77
1614385371,75
1614385372,74
1614385372,76
1614385372,76
1614385372,76
1614385372,80
1614385372,71
1614385372,72
1614385372,78
1614385372,79
1614385372,78
1614385372,77
1614385372,77
1614385372,79
1614385373,77
1614385373,78
1614385373,78
1614385373,78
1614385373,76
1614385373,78
1614385373,75
1614385373,77
1614385373,80
1614385373,80
1614385373,76
1614385373,74
1614385373,76
1614385374,76
1614385374,77
1614385374,76
1614385374,76
1614385374,76
1614385374,76
1614385374,79
1614385374,81
1614385374,78
1614385374,78
1614385374,78
1614385374,76
1614385374,74
1614385375,75
1614385375,77
1614385375,74
1614385375,76
1614385375,74
1614385375,78
1614385375,78
1614385375,79
1614385375,78
1614385375,78
1614385375,78
1614385375,77
1614385375,72
1614385376,78
1614385376,76
1614385376,81
1614385376,75
1614385376,77
1614385376,74
1614385376,77
1614385376,80
1614385376,79
1614385376,76
1614385376,78
1614385376,79
1614385376,73
1614385377,75
1614385377,74
1614385377,76
1614385377,74
1614385377,75
1614385377,73
1614385377,68
1614385377,79
1614385377,77
1614385377,76
1614385377,77
1614385377,81
1614385377,77
1614385378,69
1614385378,70
1614385378,77
1614385378,76
1614385378,78
1614385378,80
1614385378,77
1614385378,77
1614385378,76
1614385378,77
1614385378,81
1614385378,80
1614385378,88
1614385379,73
1614385379,77
1614385379,79
1614385379,77
1614385379,78
1614385379,77
1614385379,77
1614385379,77
1614385379,77
1614385379,79
1614385379,86
1614385379,71
1614385379,75
1614385380,78
1614385380,72
1614385380,77
1614385380,77
1614385380,78
1614385380,77
1614385380,79
1614385380,79
1614385380,77
1614385380,76
1614385380,79
1614385380,80
1614385380,76
1614385381,79
1614385381,79
1614385381,76
1614385381,79
1614385381,78
1614385381,80
1614385381,75
1614385381,80
1614385381,78
1614385381,77
1614385381,80
1614385381,71
1614385381,76
1614385382,77
1614385382,80
1614385382,80
1614385382,75
1614385382,76
1614385382,71
1614385382,75
1614385382,76
1614385382,80
1614385382,76
1614385382,78
1614385382,81
1614385383,78
1614385383,76
1614385383,78
1614385383,78
1614385383,72
1614385383,72
1614385383,76
1614385383,78
1614385383,77
1614385383,79
1614385383,80
1614385383,1092
1614385384,67
1614385385,66
1614385385,67
1614385385,72
1614385385,75
1614385385,67
1614385385,67
1614385385,77
1614385385,77
1614385385,77
1614385385,79
1614385385,73
1614385385,75
1614385385,83
1614385385,79
1614385386,75
1614385386,71
1614385386,78
1614385386,81
1614385386,72
1614385386,75
1614385386,77
1614385386,78
1614385386,79
1614385386,79
1614385386,75
1614385386,77
1614385386,79
1614385387,72
1614385387,70
1614385387,81
1614385387,77
1614385387,77
1614385387,69
1614385387,74
1614385387,78
1614385387,80
1614385387,77
1614385387,81
1614385387,81
1614385387,80
1614385388,69
1614385388,75
1614385388,80
1614385388,78
1614385388,69
1614385388,71
1614385388,77
1614385388,77
1614385388,77
1614385388,78
1614385388,77
1614385388,85
1614385388,83
1614385389,81
1614385389,77
1614385389,77
1614385389,76
1614385389,77
1614385389,73
1614385389,75
1614385389,78
1614385389,77
1614385389,76
1614385389,77
1614385389,82
1614385389,80
1614385390,72
1614385390,73
1614385390,74
1614385390,77
1614385390,75
1614385390,75
1614385390,76
1614385390,76
1614385390,75
1614385390,75
1614385390,73
1614385390,75
1614385390,74
1614385391,78
1614385391,77
1614385391,76
1614385391,77
1614385391,82
1614385391,73
1614385391,75
1614385391,75
1614385391,75
1614385391,75
1614385391,74
1614385391,83
1614385391,77
1614385392,72
1614385392,80
1614385392,79
1614385392,76
1614385392,79
1614385392,71
1614385392,75
1614385392,69
1614385392,73
1614385392,79
1614385392,81
1614385392,80
1614385392,77
1614385393,78
1614385393,78
1614385393,77
1614385393,79
1614385393,81
1614385393,72
1614385393,78
1614385393,81
1614385393,81
1614385393,78
1614385393,82
1614385393,78
1614385394,72
1614385394,67
1614385394,73
1614385394,78
1614385394,72
1614385394,69
1614385394,72
1614385394,72
1614385394,79
1614385394,74
1614385394,75
1614385394,70
1614385394,79
1614385394,78
1614385395,77
1614385395,68
1614385395,74
1614385395,79
1614385395,80
1614385395,74
1614385395,70
1614385395,77
1614385395,79
1614385395,74
1614385395,79
1614385395,78
1614385395,77
1614385396,79
1614385396,78
1614385396,78
1614385396,79
1614385396,79
1614385396,72
1614385396,75
1614385396,74
1614385396,77
1614385396,76
1614385396,73
1614385396,79
1614385396,76
1614385397,76
1614385397,75
1614385397,79
1614385397,85
1614385397,80
1614385397,76
1614385397,72
1614385397,80
1614385397,79
1614385397,78
1614385397,74
1614385397,74
1614385397,76
1614385398,78
1614385398,75
1614385398,80
1614385398,77
1614385398,79
1614385398,80
1614385398,71
1614385398,76
1614385398,76
1614385398,77
1614385398,81
1614385398,74
1614385398,76
1614385399,77
1614385399,81
1614385399,77
1614385399,77
1614385399,77
1614385399,73
1614385399,74
1614385399,80
1614385399,78
1614385399,76
1614385399,75
1614385399,78
1614385399,75
1614385400,77
1614385400,77
1614385400,76
1614385400,77
1614385400,77
1614385400,76
1614385400,73
1614385400,77
1614385400,80
1614385400,75
1614385400,76
1614385400,79
1614385400,71
1614385401,75
1614385401,76
1614385401,80
1614385401,78
1614385401,77
1614385401,76
1614385401,80
1614385401,77
1614385401,78
1614385401,77
1614385401,77
1614385401,78
1614385401,78
1614385402,73
1614385402,75
1614385402,75
1614385402,75
1614385402,76
1614385402,78
1614385402,81
1614385402,79
1614385402,72
1614385402,72
1614385402,79
1614385402,82
1614385402,78
1614385403,77
1614385403,77
1614385403,77
1614385403,76
1614385403,77
1614385403,79
1614385403,79
1614385403,78
1614385403,77
1614385403,78
1614385403,79
1614385403,78
1614385404,73
1614385404,77
1614385404,76
1614385404,76
1614385404,76
1614385404,78
1614385404,78
1614385404,76
1614385404,70
1614385404,79
1614385404,77
1614385404,78
1614385404,78
1614385405,77
1614385405,76
1614385405,77
1614385405,78
1614385405,79
1614385405,81
1614385405,73
1614385405,78
1614385405,72
1614385405,77
1614385405,90
1614385405,77
1614385405,73
1614385406,68
1614385406,67
1614385406,71
1614385406,68
1614385406,69
1614385406,68
1614385406,66
1614385406,66
1614385406,68
1614385406,73
1614385406,75
1614385406,74
1614385406,79
1614385406,78
1614385407,80
1614385407,74
1614385407,72
1614385407,68
1614385407,70
1614385407,68
1614385407,68
1614385407,68
1614385407,68
1614385407,1127
1614385408,74
1614385408,74
1614385408,78
1614385409,80
1614385409,76
1614385409,76
1614385409,69
1614385409,68
1614385409,68
1614385409,77
1614385409,79
1614385409,71
1614385409,77
1614385409,81
1614385409,69
1614385409,70
1614385409,77
1614385410,69
1614385410,80
1614385410,76
1614385410,73
1614385410,80
1614385410,76
1614385410,80
1614385410,77
1614385410,72
1614385410,76
1614385410,67
1614385410,80
1614385410,76
1614385411,78
1614385411,76
1614385411,77
1614385411,80
1614385411,69
1614385411,81
1614385411,71
1614385411,71
1614385411,67
1614385411,76
1614385411,67
1614385411,70
1614385411,68
1614385412,67
1614385412,66
1614385412,66
1614385412,68
1614385412,75
1614385412,71
1614385412,73
1614385412,71
1614385412,74
1614385412,77
1614385412,79
1614385412,78
1614385412,93
1614385412,67
1614385413,67
1614385413,66
1614385413,69
1614385413,68
1614385413,69
1614385413,70
1614385413,73
1614385413,71
1614385413,67
1614385413,67
1614385413,67
1614385413,67
1614385413,69
1614385413,69
1614385414,78
1614385414,77
1614385414,79
1614385414,76
1614385414,78
1614385414,69
1614385414,69
1614385414,70
1614385414,70
1614385414,68
1614385414,71
1614385414,75
1614385414,80
1614385414,73
1614385415,76
1614385415,80
1614385415,76
1614385415,79
1614385415,78
1614385415,76
1614385415,77
1614385415,77
1614385415,78
1614385415,77
1614385415,81
1614385415,77
1614385415,79
1614385416,77
1614385416,78
1614385416,80
1614385416,70
1614385416,73
1614385416,78
1614385416,80
1614385416,76
1614385416,79
1614385416,80
1614385416,78
1614385416,77
1614385416,78
1614385417,77
1614385417,80
1614385417,76
1614385417,82
1614385417,75
1614385417,77
1614385417,76
1614385417,75
1614385417,74
1614385417,79
1614385417,76
1614385417,78
1614385418,72
1614385418,77
1614385418,76
1614385418,71
1614385418,75
1614385418,76
1614385418,79
1614385418,76
1614385418,73
1614385418,74
1614385418,72
1614385418,76
1614385418,73
1614385418,70
1614385419,72
1614385419,76
1614385419,78
1614385419,74
1614385419,80
1614385419,80
1614385419,79
