Seconds,Workers,Queries,Latency,Errors
1614385427,20,2684,108.32,0
1614385428,20,2716,105.22,0
1614385429,20,2754,105.03,0
1614385430,20,2784,104.57,0
1614385431,20,2814,105.47,0
1614385432,20,2853,103.51,0
1614385433,20,2884,103.29,0
1614385434,20,2914,104.53,0
1614385435,20,2953,104.39,0
1614385436,20,2983,104.13,0
1614385437,20,3014,103.45,0
1614385438,20,3052,104.49,0
1614385439,20,3082,103.07,0
1614385440,20,3114,105.71,0
1614385441,20,3150,102.69,0
1614385442,20,3182,105.00,0
1614385443,20,3214,104.44,0
1614385444,20,3248,104.94,0
1614385445,20,3280,105.06,0
1614385446,20,3314,105.09,0
1614385447,20,3344,105.03,0
1614385448,20,3379,104.40,0
1614385449,20,3414,103.21,0
1614385450,20,3444,103.97,0
1614385451,20,3477,106.91,0
1614385452,20,3514,104.24,0
1614385453,20,3544,102.53,0
1614385454,20,3576,105.31,0
1614385455,20,3614,103.49,0
1614385456,20,3644,104.20,0
1614385457,20,3675,103.68,0
1614385458,20,3714,103.21,0
1614385459,20,3743,106.62,0
1614385460,20,3774,105.65,0
1614385461,20,3812,104.47,0
1614385462,20,3841,103.38,0
1614385463,20,3874,104.18,0
1614385464,20,3910,103.03,0
1614385465,20,3941,105.03,0
1614385466,20,3974,102.12,0
1614385467,20,4009,106.74,0
1614385468,20,4040,102.48,0
1614385469,20,4074,104.32,0
1614385470,20,4109,104.29,0
1614385471,20,4140,103.68,0
1614385472,20,4174,104.79,0
1614385473,20,4204,105.87,0
1614385474,20,4239,103.97,0
1614385475,20,4274,104.88,0
1614385476,20,4304,105.00,0
1614385477,20,4338,105.28,0
1614385478,20,4374,105.06,0
1614385479,20,4403,104.62,0
1614385480,20,4437,104.52,0
1614385481,20,4472,108.41,0
1614385482,20,4502,103.39,0
1614385483,20,4536,104.47,0
1614385484,20,4572,106.36,0
1614385485,20,4601,105.61,0
1614385486,20,4635,106.94,0
1614385487,700,4666,100.35,0
1614385488,700,6061,135.22,0
1614385489,700,7144,109.39,0
1614385490,700,8166,109.12,0
1614385491,700,9561,105.84,0
1614385492,700,10524,105.24,0
1614385493,700,11666,104.36,0
1614385494,700,13061,105.07,0
1614385495,700,13947,105.41,0
1614385496,700,14966,165.76,0
1614385497,700,15676,597.94,0
1614385498,700,16721,109.32,0
1614385499,700,18051,105.45,0
1614385500,700,19160,104.91,0
1614385501,700,20210,105.75,0
1614385502,700,21537,104.88,0
1614385503,700,22613,104.67,0
1614385504,700,23702,104.68,0
1614385505,700,25029,104.15,0
1614385506,700,26059,103.83,0
1614385507,700,27194,104.32,0
1614385508,700,28511,104.35,0
1614385509,700,29497,104.89,0
1614385510,700,30682,104.46,0
1614385511,700,31980,104.60,0
1614385512,700,32925,105.32,0
1614385513,700,34177,104.43,0
1614385514,700,35439,104.25,0
1614385515,700,36386,104.09,0
1614385516,700,37672,105.02,0
1614385517,700,38889,104.33,0
1614385518,700,39858,104.79,0
1614385519,700,41165,104.23,0
1614385520,700,42326,104.38,0
1614385521,700,43337,104.74,0
1614385522,700,44651,104.32,0
1614385523,700,45775,104.38,0
1614385524,700,46828,104.77,0
1614385525,700,48145,104.27,0
1614385526,700,49185,105.88,0
1614385527,700,50312,133.59,0
1614385528,700,51466,104.14,0
1614385529,700,52636,103.95,0
1614385530,700,53800,103.82,0
1614385531,700,54956,104.35,0
1614385532,700,56089,104.35,0
1614385533,700,57296,104.85,0
1614385534,700,58429,104.37,0
1614385535,700,59549,104.40,0
1614385536,700,60784,104.50,0
1614385537,700,61901,104.16,0
1614385538,700,63020,104.14,0
1614385539,700,64265,104.39,0
1614385540,700,65373,104.51,0
1614385541,700,66486,104.86,0
1614385542,700,67721,105.18,0
1614385543,700,68851,103.98,0
1614385544,700,69963,104.16,0
1614385545,700,71178,104.22,0
1614385546,700,72324,104.22,0
1614385547,1300,73444,104.16,0
1614385548,1300,75841,133.60,0
1614385549,1300,77865,115.39,0
1614385550,1300,79933,109.58,0
1614385551,1300,82317,106.99,0
1614385552,1300,83637,224.73,0
1614385553,1300,85507,289.35,0
1614385554,1300,87727,107.66,0
1614385555,1300,90115,106.18,0
1614385556,1300,91854,105.91,0
1614385557,1300,94183,106.66,0
1614385558,1300,96493,105.70,0
1614385559,1300,98338,105.24,0
1614385560,1300,100624,105.91,0
1614385561,1300,102763,109.84,0
1614385562,1300,104828,106.28,0
1614385563,1300,107100,104.77,0
1614385564,1300,109163,104.24,0
1614385565,1300,111317,105.19,0
1614385566,1300,113585,105.01,0
1614385567,1300,115568,106.58,0
1614385568,1300,117787,105.45,0
1614385569,1300,119727,108.68,0
1614385570,1300,121622,233.69,0
1614385571,1300,123770,109.00,0
1614385572,1300,125933,105.41,0
1614385573,1300,128044,104.62,0
1614385574,1300,130207,104.83,0
1614385575,1300,132407,104.96,0
1614385576,1300,134450,104.43,0
1614385577,1300,136642,104.53,0
1614385578,1300,138868,106.15,0
1614385579,1300,140899,105.79,0
1614385580,1300,143098,105.18,0
1614385581,1300,145311,104.27,0
1614385582,1300,147355,104.63,0
1614385583,1300,149543,104.60,0
1614385584,1300,151745,104.61,0
1614385585,1300,153811,104.34,0
1614385586,1300,155988,104.63,0
1614385587,1300,158177,105.06,0
1614385588,1300,160260,105.13,0
1614385589,1300,162453,104.20,0
1614385590,1300,164584,104.39,0
1614385591,1300,166705,104.80,0
1614385592,1300,168899,104.87,0
1614385593,1300,170996,104.46,0
1614385594,1300,173168,104.35,0
1614385595,1300,175365,104.98,0
1614385596,1300,177426,105.24,0
1614385597,1300,179613,104.72,0
1614385598,1300,181818,104.61,0
1614385599,1300,183862,104.58,0
1614385600,1300,186058,104.65,0
1614385601,1300,188249,104.55,0
1614385602,1300,190321,103.90,0
1614385603,1300,192509,104.81,0
1614385604,1300,194510,111.55,0
1614385605,1300,196452,170.70,0
1614385606,1300,198742,104.82,0
1614385607,2000,200834,104.59,0
1614385608,2000,204340,150.22,0
1614385609,2000,207277,117.20,0
1614385610,2000,210796,110.75,0
1614385611,2000,213619,118.03,0
1614385612,2000,214909,490.04,0
1614385613,2000,218890,300.01,0
1614385614,2000,221744,111.25,0
1614385615,2000,224897,110.53,0
1614385616,2000,228495,107.32,0
1614385617,2000,231444,118.34,0
1614385618,2000,234894,140.89,0
1614385619,2000,237967,117.61,0
1614385620,2000,241314,108.05,0
1614385621,2000,244530,105.08,0
1614385622,2000,247880,105.11,0
1614385623,2000,251211,105.41,0
1614385624,2000,254456,105.14,0
1614385625,2000,257781,110.04,0
1614385626,2000,260822,148.38,0
1614385627,2000,264080,107.23,0
1614385628,2000,267481,105.89,0
1614385629,2000,270659,105.43,0
1614385630,2000,273988,105.06,0
1614385631,2000,277359,104.56,0
1614385632,2000,280559,110.42,0
1614385633,2000,283861,111.50,0
1614385634,2000,287158,106.28,0
1614385635,2000,290485,105.35,0
1614385636,2000,293752,105.14,0
1614385637,2000,297038,105.46,0
1614385638,2000,300399,105.62,0
1614385639,2000,303561,114.23,0
1614385640,2000,306676,121.67,0
1614385641,2000,309703,183.17,0
1614385642,2000,313109,108.06,0
1614385643,2000,316299,106.44,0
1614385644,2000,319542,105.94,0
1614385645,2000,322993,106.40,0
1614385646,2000,326108,105.52,0
1614385647,2000,329447,119.83,0
1614385648,2000,332693,108.47,0
1614385649,2000,336015,106.25,0
1614385650,2000,339344,105.06,0
1614385651,2000,342580,105.25,0
1614385652,2000,345945,105.04,0
1614385653,2000,349216,105.21,0
1614385654,2000,352481,106.34,0
1614385655,2000,355814,107.56,0
1614385656,2000,359078,108.10,0
1614385657,2000,362384,104.91,0
1614385658,2000,365711,104.99,0
1614385659,2000,369012,104.93,0
1614385660,2000,372305,105.37,0
1614385661,2000,375621,105.30,0
1614385662,2000,378844,107.98,0
1614385663,2000,382163,115.47,0
1614385664,2000,385380,108.22,0
1614385665,2000,388761,106.21,0
1614385666,2000,391995,105.15,0
1614385667,2200,395305,106.49,0
1614385668,2200,399057,108.76,0
1614385669,2200,402548,117.38,0
1614385670,2200,406137,127.76,0
1614385671,2200,409672,128.58,0
1614385672,2200,413074,107.64,0
1614385673,2200,416830,108.39,0
1614385674,2200,420487,108.83,0
1614385675,2200,423920,109.38,0
1614385676,2200,427439,122.77,0
1614385677,2200,431076,129.69,0
1614385678,2200,434554,118.16,0
1614385679,2200,438203,106.86,0
1614385680,2200,441858,106.16,0
1614385681,2200,445462,106.15,0
1614385682,2200,449111,105.92,0
1614385683,2200,452711,107.56,0
1614385684,2200,456260,115.39,0
1614385685,2200,459419,231.03,0
1614385686,2200,462695,120.41,0
1614385687,2200,466337,112.01,0
1614385688,2200,470082,107.84,0
1614385689,2200,473581,107.89,0
1614385690,2200,477313,112.48,0
1614385691,2200,480750,121.21,0
1614385692,2200,484343,115.23,0
1614385693,2200,487975,108.20,0
1614385694,2200,491593,104.94,0
1614385695,2200,495224,105.74,0
1614385696,2200,498876,105.44,0
1614385697,2200,502490,105.25,0
1614385698,2200,506089,110.63,0
1614385699,2200,509678,109.17,0
1614385700,2200,513291,111.58,0
1614385701,2200,516855,106.00,0
1614385702,2200,520452,109.39,0
1614385703,2200,524028,120.65,0
1614385704,2200,527668,107.98,0
1614385705,2200,531187,111.61,0
1614385706,2200,534676,136.07,0
1614385707,2200,538303,112.63,0
1614385708,2200,541653,134.56,0
1614385709,2200,545501,111.11,0
1614385710,2200,548918,108.09,0
1614385711,2200,552531,108.71,0
1614385712,2200,556368,107.35,0
1614385713,2200,559606,146.42,0
1614385714,2200,562966,140.24,0
1614385715,2200,566482,132.66,0
1614385716,2200,570126,107.70,0
1614385717,2200,573838,105.76,0
1614385718,2200,577396,106.13,0
1614385719,2200,581046,105.36,0
1614385720,2200,584599,110.48,0
1614385721,2200,588140,119.75,0
1614385722,2200,591720,112.32,0
1614385723,2200,595402,106.85,0
1614385724,2200,598998,105.05,0
1614385725,2200,602625,105.77,0
1614385726,2200,606299,105.68,0
1614385727,2400,609742,107.06,0
1614385728,2400,613513,157.76,0
1614385729,2400,617255,155.03,0
1614385730,2400,621149,120.11,0
1614385731,2400,625064,106.24,0
1614385732,2400,629077,106.84,0
1614385733,2400,632963,105.83,0
1614385734,2400,636959,106.82,0
1614385735,2400,640705,136.29,0
1614385736,2400,644436,146.27,0
1614385737,2400,648308,131.19,0
1614385738,2400,652194,107.67,0
1614385739,2400,656104,106.89,0
1614385740,2400,660175,106.40,0
1614385741,2400,663972,105.57,0
1614385742,2400,667717,131.25,0
1614385743,2400,671641,130.53,0
1614385744,2400,675395,125.53,0
1614385745,2400,679398,114.07,0
