Seconds,Workers,Queries,Latency,Errors
1614230296,2200,312307,149.66,0
1614230297,2200,316073,112.46,0
1614230298,2200,319402,111.66,0
1614230299,2200,323158,110.62,0
1614230300,2200,326511,154.65,0
1614230301,2200,329777,149.86,0
1614230302,2200,333024,171.43,0
1614230303,2200,336540,123.12,0
1614230304,2200,340339,112.84,0
1614230305,2200,343795,110.50,0
1614230306,2200,347125,131.69,0
1614230307,2200,350518,159.06,0
1614230308,2400,353944,144.81,0
1614230309,2400,357644,171.59,0
1614230310,2400,361434,118.47,0
1614230311,2400,365543,112.83,0
1614230312,2400,369166,124.56,0
1614230313,2400,372605,210.02,0
1614230314,2400,375990,212.27,0
1614230315,2400,379762,140.66,0
1614230316,2400,383762,111.92,0
1614230317,2400,387631,110.55,0
1614230318,2400,391539,110.52,0
1614230319,2400,394900,205.56,0
1614230320,2400,398210,207.82,0
1614230321,2400,401840,191.06,0
1614230322,2400,405692,114.74,0
1614230323,2400,409736,110.81,0
1614230324,2400,413537,108.92,0
1614230325,2400,417085,144.03,0
1614230326,2400,420599,198.84,0
1614230327,2400,423979,205.05,0
1614230328,2400,427850,147.83,0
1614230329,2400,431744,109.81,0
1614230330,2400,435759,110.10,0
1614230331,2400,439495,111.42,0
1614230332,2400,442895,212.34,0
1614230333,2400,446234,206.94,0
1614230334,2400,449992,178.38,0
1614230335,2400,453867,109.96,0
1614230336,2400,457833,109.57,0
1614230337,2400,461751,108.89,0
1614230338,2600,465150,169.91,0
1614230339,2600,468535,260.36,0
1614230340,2600,471973,283.36,0
1614230341,2600,476335,133.86,0
1614230342,2600,480462,112.30,0
1614230343,2600,484792,115.39,0
1614230344,2600,488265,177.85,0
1614230345,2600,491728,258.90,0
1614230346,2600,494973,313.73,0
1614230347,2600,499305,131.35,0
1614230348,2600,503505,113.55,0
1614230349,2600,507763,115.18,0
1614230350,2600,511114,178.04,0
1614230351,2600,514540,271.97,0
1614230352,2600,517958,305.29,0
1614230353,2600,522144,145.99,0
1614230354,2600,526283,115.29,0
1614230355,2600,530583,117.41,0
1614230356,2600,534057,164.99,0
1614230357,2600,537636,255.28,0
1614230358,2600,541022,274.01,0
1614230359,2600,545194,157.24,0
1614230360,2600,549460,115.43,0
1614230361,2600,553732,113.68,0
1614230362,2600,557385,150.33,0
1614230363,2600,560782,273.98,0
1614230364,2600,564095,270.80,0
1614230365,2600,568065,187.70,0
1614230366,2600,572488,117.28,0
1614230367,2600,576573,111.39,0
1614230368,2800,580581,119.46,0
1614230369,2800,584026,318.50,0
1614230370,2800,587260,313.58,0
1614230371,2800,591302,294.91,0
1614230372,2800,595661,123.58,0
1614230373,2800,600254,118.23,0
1614230374,2800,604331,120.21,0
1614230375,2800,607675,353.99,0
1614230376,2800,611047,303.10,0
1614230377,2800,615044,274.33,0
1614230378,2800,619428,124.30,0
1614230379,2800,624074,119.11,0
1614230380,2800,628239,119.07,0
1614230381,2800,631379,348.81,0
1614230382,2800,634648,341.53,0
1614230383,2800,638572,313.19,0
1614230384,2800,642905,125.37,0
1614230385,2800,647477,120.03,0
1614230386,2800,651807,117.64,0
1614230387,2800,655102,309.69,0
1614230388,2800,658254,314.55,0
1614230389,2800,662325,313.74,0
1614230390,2800,666704,124.41,0
1614230391,2800,671388,119.30,0
1614230392,2800,675366,119.91,0
1614230393,2800,678779,337.70,0
1614230394,2800,682168,292.75,0
1614230395,2800,686149,274.05,0
1614230396,2800,690710,124.75,0
1614230397,2800,695256,117.28,0
1614230398,3000,699240,120.73,0
1614230399,3000,702570,405.62,0
1614230400,3000,705936,367.66,0
1614230401,3000,710145,323.79,0
1614230402,3000,714532,155.81,0
1614230403,3000,719334,130.81,0
1614230404,3000,723425,146.28,0
1614230405,3000,726821,372.61,0
1614230406,3000,730158,415.22,0
1614230407,3000,734358,295.14,0
