Seconds,Workers,Queries,Latency,Errors
1614217188,110,30378,207.22,0
1614217189,110,30533,202.72,0
1614217190,110,30673,215.54,0
1614217191,120,30836,231.38,0
1614217192,120,31001,254.47,0
1614217193,120,31167,225.58,0
1614217194,120,31315,226.54,0
1614217195,120,31485,231.96,0
1614217196,120,31636,232.10,0
1614217197,120,31827,237.36,0
1614217198,120,31991,226.07,0
1614217199,120,32139,237.78,0
1614217200,120,32301,224.63,0
1614217201,120,32461,246.38,0
1614217202,120,32629,239.10,0
1614217203,120,32798,223.62,0
1614217204,120,32955,231.17,0
1614217205,120,33114,249.65,0
1614217206,120,33290,224.88,0
1614217207,120,33463,214.08,0
1614217208,120,33623,218.76,0
1614217209,120,33778,231.77,0
1614217210,120,33946,240.91,0
1614217211,120,34111,237.47,0
1614217212,120,34265,254.80,0
1614217213,120,34426,261.18,0
1614217214,120,34592,216.33,0
1614217215,120,34763,211.15,0
1614217216,120,34929,210.66,0
1614217217,120,35099,209.38,0
1614217218,120,35270,215.51,0
1614217219,120,35438,204.99,0
1614217220,120,35610,209.99,0
1614217221,120,35772,217.15,0
1614217222,120,35939,241.72,0
1614217223,120,36092,238.72,0
1614217224,120,36268,216.39,0
1614217225,120,36431,230.84,0
1614217226,120,36602,223.23,0
1614217227,120,36766,207.15,0
1614217228,120,36941,199.72,0
1614217229,120,37101,200.15,0
1614217230,120,37283,210.16,0
1614217231,120,37448,222.41,0
1614217232,120,37603,244.80,0
1614217233,120,37764,246.17,0
1614217234,120,37924,216.15,0
1614217235,120,38101,213.28,0
1614217236,120,38273,207.33,0
1614217237,120,38438,201.77,0
1614217238,120,38607,224.25,0
1614217239,120,38776,245.69,0
1614217240,120,38934,244.46,0
1614217241,120,39086,246.74,0
1614217242,120,39244,239.59,0
1614217243,120,39417,235.43,0
1614217244,120,39577,218.41,0
1614217245,120,39750,228.64,0
1614217246,120,39917,222.16,0
1614217247,120,40072,236.96,0
1614217248,120,40216,236.98,0
1614217249,120,40391,267.70,0
