Seconds,Workers,Queries,Latency,Errors
1614314167,4,491,1169.00,0
1614314168,4,494,1071.67,0
1614314169,4,495,948.00,0
1614314170,4,498,2016.33,0
1614314171,4,501,1112.00,0
1614314172,4,505,2320.50,0
1614314173,4,507,1014.50,0
1614314174,4,513,1105.00,0
1614314175,4,516,938.00,0
1614314176,4,519,753.00,0
1614314177,4,521,1093.00,0
1614314178,4,522,728.00,0
1614314179,4,523,1082.00,0
1614314180,4,525,3445.50,0
1614314181,4,529,669.25,0
1614314182,4,531,1037.50,0
1614314183,4,532,757.00,0
1614314184,4,532,0.00,0
1614314185,4,534,1248.50,0
1614314186,4,537,1658.33,0
1614314187,4,541,3262.25,0
1614314188,4,546,2665.60,0
1614314189,4,551,947.00,0
1614314190,4,554,683.00,0
1614314191,4,559,1159.25,0
1614314192,4,564,960.20,0
1614314193,4,570,656.40,0
1614314194,4,573,759.33,0
1614314195,4,579,917.50,0
1614314196,4,581,892.00,0
1614314197,4,586,1368.20,0
1614314198,4,590,605.25,0
1614314199,4,593,859.67,0
1614314200,4,596,1425.67,0
1614314201,4,598,630.00,0
1614314202,4,601,1493.00,0
1614314203,4,605,731.50,0
1614314204,4,612,1616.50,0
1614314205,4,616,526.00,0
1614314206,4,621,1076.40,0
1614314207,4,625,1081.50,0
1614314208,4,629,620.75,0
1614314209,4,632,1078.67,0
1614314210,4,637,1094.00,0
1614314211,4,644,667.71,0
1614314212,4,648,634.75,0
1614314213,4,651,744.00,0
1614314214,4,654,1148.00,0
1614314215,4,656,1044.50,0
1614314216,4,657,1181.00,0
1614314217,4,661,1477.25,0
1614314218,4,662,685.00,0
1614314219,4,664,1357.50,0
1614314220,4,666,1023.00,0
1614314221,4,670,3196.00,0
1614314222,4,671,887.00,0
1614314223,4,672,1827.00,0
1614314224,4,674,1372.50,0
1614314225,4,676,1333.50,0
1614314226,4,678,607.50,0
1614314227,4,681,1052.00,0
1614314228,4,682,10691.00,0
1614314229,4,685,1039.33,0
1614314230,4,687,768.50,0
1614314231,4,692,1375.20,0
1614314232,4,693,1020.00,0
1614314233,4,698,3174.80,0
